 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18,snm_19,snm_20
URS0000D6604E_12908/1-79_subopt7,   5.33613, -0.878677,   1.58302,  0.983745,   0.99989,  0.218071,   1.20856,  0.786257, 0.0930083, -0.313061,-0.0818659, -0.628814, -0.818054, -0.403777, -0.271998,  0.793528, -0.185443, -0.083398,  0.304115,  0.544648
URS0000D6604E_12908/1-79_subopt8,  5.78206,-0.881146,  1.94996,  1.20691, -1.18216,-0.587871,0.0518303,  1.12594, 0.481301,-0.379628,-0.408266, -1.05118, -0.65413,-0.380905,-0.138615, 0.811508,0.0679841,-0.692779, 0.314487, 0.317527
URS0000D6604E_12908/1-79_subopt9,    5.7938,   1.20538, -0.273579,  0.720827, 0.0444756,  0.213849,  -1.26861,  0.128987, -0.514963,  0.159679,   0.56468,  -1.21757, -0.528384,  0.115769,  -1.29374,  0.302835, 0.0196972,-0.0964712, -0.529162, -0.107357
URS0000D6604E_12908/1-79_subopt10,  4.60795,  2.86108,-0.127203, 0.854841, 0.432908, 0.521427,-0.297623, 0.252196,-0.567845,-0.594986, 0.600211,-0.195388,-0.985957,-0.869501,-0.633012, 0.101426, 0.947926, 0.239877, 0.430906,-0.319245
URS0000D6604E_12908/1-79_subopt11,  5.27697,  1.77804,-0.457095, 0.773081,  1.17164, 0.419532,-0.607875, 0.059278,-0.674861,0.0248806, 0.681541,-0.762379,-0.661531, -0.41568, -1.19405, 0.329603,0.0975477, 0.547465,0.0178149,-0.205178
URS0000D6604E_12908/1-79_subopt12,  5.29681, -1.01394,  1.60212, 0.919408, 0.919287,  0.18403, 0.468684, 0.439083,-0.603538, -0.52347, 0.826103,-0.362374,-0.970598, -1.16812,-0.422951, 0.466852, 0.141897, 0.328777, 0.206821, 0.766748
URS0000D6604E_12908/1-79_subopt13,   4.61653,   2.86431,-0.0460937,  0.861144,  0.455012,  0.617716, -0.371484,  0.231716, -0.660542, -0.333911,  0.607706, -0.264026, -0.734984, -0.861719, -0.666751,0.00355528,   1.09851, -0.031497,  0.408594, -0.531135
URS0000D6604E_12908/1-79_subopt14,   5.28555,   1.78128, -0.375984,  0.779384,   1.19374,  0.515822, -0.681737, 0.0388004, -0.767558,  0.285955,  0.689036, -0.831018, -0.410555, -0.407899,   -1.2278,  0.231733,  0.248129,  0.276092,-0.0044972, -0.417065
URS0000D6604E_12908/1-79_subopt15,  5.33632, -1.07393,  1.68285, 0.978415, 0.976246, 0.163107, 0.436757,  0.42551,-0.673678,-0.284754,  0.86911,-0.242705,-0.716552, -1.35309,-0.466107, 0.346465, 0.351311,0.0659734,0.0430929, 0.535917
URS0000D6604E_12908/1-79_subopt16,   5.32975,   1.68603,  -1.05229,  0.922389,   1.24444,  0.235294,  0.172973,-0.0240075,  0.314465,-0.0340415, -0.196872, -0.707048, -0.611121,  0.612738, -0.822969,  0.458024, -0.430856,  0.202784, 0.0128732,  -0.57844
URS0000D6604E_12908/1-79_subopt17,   5.06123,   2.54997, 0.0217714,  0.835289, -0.589305,  0.128576, -0.469588,  0.756243,   0.26857,0.00606293, -0.499819,  -1.04524, -0.278992,  0.592159, -0.419611,  0.301748,  0.485269, -0.552829, -0.228702, -0.311075
URS0000D6604E_12908/1-79_subopt18,   5.65209,   1.50217, -0.278901,  0.739998,  0.145891,  0.122757, -0.629709,  0.626886,  0.111361,  0.474553, -0.408332,  -1.50794,-0.0740557,   1.00777,  -1.03925,  0.509724, -0.231113, -0.290026, -0.454285, -0.352904
URS0000D6604E_12908/1-79_subopt19,  4.46629,  3.15784,-0.132528, 0.874016, 0.534321, 0.430335, 0.341279,   0.7501,0.0584785,-0.280111,  -0.3728,-0.485761,-0.531631,0.0224991,-0.378523, 0.308312, 0.697121,0.0463249, 0.505785,-0.564792
URS0000D6604E_12908/1-79_subopt20,   5.13525,   2.07484, -0.462419,  0.792257,   1.27306,  0.328441, 0.0310265,  0.557181,-0.0485398,  0.339756, -0.291476,  -1.05275, -0.207204,   0.47632, -0.939568,  0.536489, -0.153261,  0.353913, 0.0926942, -0.450726
URS0000D6604E_12908/1-79_subopt21,   5.32617, -0.884367,   1.55646,  0.951927,  0.979717,   0.18048,   1.18434,  0.834818, 0.0414737, -0.425381, -0.107385, -0.437907, -0.695709, -0.365319, -0.202535,   0.62287,-0.0367119,  0.119412,   0.20976,  0.553388
URS0000D6604E_12908/1-79_subopt22,  5.77211,-0.886833,  1.92341,  1.17509, -1.20234, -0.62546,0.0276114,  1.17451, 0.429767,-0.491945,-0.433785,-0.860271,-0.531791,-0.342451,-0.069153, 0.640851, 0.216715,-0.489969,  0.22013, 0.326266
URS0000D6604E_12908/1-79_subopt23,   3.52974,   3.36868, -0.213432,  0.304793, -0.151557, -0.128096,  0.153906, -0.552239, -0.277812,  0.505611,-0.0742248,-0.0388286,  0.205533, -0.470351,  0.503663,   0.56098,  0.907955, -0.124667,0.00572579, -0.163347
URS0000D6604E_12908/1-79_subopt24,  4.46791,  2.21063,-0.630299, 0.435984, 0.803283,-0.222446, -0.14031,-0.523605,-0.473952,   1.0244, 0.116442,-0.713041, 0.314763, 0.105134,-0.362399, 0.609305, 0.120698, 0.277469,-0.217353,-0.199578
URS0000D6B47A_12908/1-80_subopt0,    5.62735,    2.87564,-0.00581164,    1.30311,  -0.684409,   -0.22312,   -1.51438,   0.855912,   0.673894,  -0.510667,   0.676241,  -0.287065,  0.0982282,   0.408269,  -0.926525,  -0.156309,   0.444685,  -0.345966,  -0.153898,   0.323727
URS0000D6B47A_12908/1-80_subopt1,  5.07259,  3.30873,-0.142946,  1.18414, 0.479183,0.0176108,-0.888372, 0.771299, 0.573706,-0.597471, 0.768835,  0.31659,-0.040476,-0.128914,-0.790761,-0.111785, 0.453432, 0.370877, 0.288586,  0.23422
URS0000D6B47A_12908/1-80_subopt2,  5.14399,  3.02017,0.0484563,   1.5668,-0.667124,-0.252008,  -1.4897,  1.21153, 0.461313,-0.160688, 0.462353,-0.553534, 0.700043,  0.82754,-0.662446,-0.232501, 0.136833,-0.325925,-0.128307, 0.138492
URS0000D6B47A_12908/1-80_subopt3,     4.597,   3.59505, -0.124707,   1.63762,  0.549389,-0.0417793,  -0.78878,   1.20971,  0.312531, -0.413738,   0.65658,-0.0381549,  0.477932,  0.264574, -0.713208, -0.273648,  0.356703,  0.431808,  0.815068, -0.188552
URS0000D6B47A_12908/1-80_subopt4,    4.5269,   3.59547,  0.386314,  0.953741,  0.188963,  0.615035,  0.411039,  0.999038, -0.458304, -0.516924, -0.366193, -0.229074, -0.471971, -0.199753, -0.846602,-0.0335468,  0.217216,  0.385417,  0.951057, -0.171938
URS0000D6B47A_12908/1-80_subopt5,  5.58052,  2.95217,  0.45456, 0.782012,-0.988858,  0.14191,-0.291765, 0.641897, 0.423275,-0.729423,-0.246729,-0.615764, -1.00389, 0.280725,-0.925138,0.0766212, 0.112544, -0.56092,0.0429686, 0.332016
URS0000D6B47A_12908/1-80_subopt6,  4.97314,  3.41058, 0.325036,  0.63104, 0.143803, 0.502287,  0.49093, 0.559144, 0.245138,-0.888646, -0.19671, 0.105779,  -1.2066,-0.314645,-0.747009, 0.122727, 0.164372,  0.11866, 0.471768, 0.213169
URS0000D6B47A_12908/1-80_subopt7,   4.60121,   3.29411,  -0.16143,  0.949158,  0.328665,  0.315484,  0.746575,  0.806469,  0.833888,  -1.06479, -0.266095, -0.401809,  -1.34291, -0.487342, -0.199667, -0.346606, -0.293733,-0.0769187,  0.406919, -0.472855
URS0000D6B47A_12908/1-80_subopt8,   5.09715,   3.09669,  0.508825,   1.04569, -0.971571,  0.113019,  -0.26709,  0.997521,  0.210691, -0.379444, -0.460624,  -0.88223, -0.402077,  0.699991, -0.661062,0.00043054, -0.195305, -0.540877, 0.0685622,  0.146781
URS0000D6B47A_12908/1-80_subopt9,   4.49757,    3.6969,  0.343274,   1.08451,  0.214009,    0.4429,  0.590522,  0.997563,-0.0160351, -0.704906, -0.308966, -0.248965,   -0.6882, 0.0788423, -0.669452,-0.0391358, 0.0676419,   0.17959,   0.99825,   -0.2096
URS0000D6B47A_12908/1-80_subopt10,    5.13418,    2.85385,   0.408445,   0.826217,   -0.88286,    0.24714,  -0.282834,    1.17774,   0.482169,  -0.183799,  -0.401438,   -1.05592,  -0.439025,    0.41645,  -0.782152,   -0.69401,  -0.417742,  -0.434788,   0.197106,-0.00371564
URS0000D6B47A_12908/1-80_subopt11,    4.74636,    3.16978,  0.0350479,    1.18988,   0.104314,   0.278911,-0.00922665,  0.0665079,  -0.145221,   -1.17292,   0.846076,   0.446935,   -1.27213,  -0.613433,  -0.692319,  -0.445602,   0.318636,   0.344161,   0.759343, -0.0759856
URS0000D6B47A_12908/1-80_subopt12,     5.615,   2.81103,  0.529059,  0.772745,   -1.0449,  0.158713,  -1.00064,  0.247875, -0.169768, -0.914985,  0.792437, -0.374554,  -1.25604, -0.427454, -0.976051, -0.265162,  0.439479, -0.281957,-0.0611619,  0.511242
URS0000D6B47A_12908/1-80_subopt13,  5.00762,  3.26943, 0.399538, 0.621771,0.0877538, 0.519092,-0.217946, 0.165124,-0.347903, -1.07421, 0.842458, 0.346989, -1.45875, -1.02282,-0.797923,-0.219056, 0.491304,  0.39762, 0.367638, 0.392396
URS0000D6B47A_12908/1-80_subopt14,    4.69123,    3.17281,-0.00830167,     0.9132,   0.244522,   0.450575,  -0.019719,   0.468846,   0.065521,   -1.14831,   0.810187,  -0.204161,   -1.53903,   -1.32698,  -0.316058,  -0.680257,  0.0841865,   0.244646,   0.326752,  -0.260236
URS0000D6B47A_12908/1-80_subopt15,   5.23889,    2.8538,  0.538411,   1.03015,   -1.0598,  0.153833, -0.979857,  0.495609, -0.365147, -0.688661,  0.668168,  -0.53562, -0.781117,-0.0949055, -0.741382, -0.384557,   0.14569, -0.273697,-0.0652334,  0.347793
URS0000D6B47A_12908/1-80_subopt16,    4.63925,    3.45401,   0.372861,    1.06897,   0.125781,   0.483712,  -0.122246,    0.49565,  -0.591871,   -1.01413,    0.81983,  0.0976472,   -1.06724,  -0.716057,  -0.749775,  -0.424125,   0.408635,   0.446771,   0.864461,-0.00859026
URS0000D6B47A_12908/1-80_subopt17,   5.27588,   2.61095,  0.438033,  0.810675, -0.971084,  0.287951, -0.995602,  0.675818,-0.0936707, -0.493014,  0.727359, -0.709308, -0.818063, -0.378447, -0.862471,    -1.079,-0.0767468, -0.167606, 0.0633137,  0.197294
URS0000D6B47A_12908/1-80_subopt18,  4.53406,  3.61299, 0.505309, 0.972894, 0.204512, 0.702747, 0.209527, 0.911026,-0.576849,-0.377636,-0.106766,-0.165323,-0.332911,-0.260553,-0.805649,-0.338666, 0.457802,   0.3454, 0.869062,-0.368684
URS0000D6B47A_12908/1-80_subopt19,   5.62358,   2.81425,  0.610165,  0.779047,   -1.0228,  0.255001,  -1.07451,  0.227396, -0.262469, -0.653913,  0.799931, -0.443191,  -1.00506, -0.419673,  -1.00979, -0.363032,  0.590056, -0.553334,-0.0834754,  0.299354
URS0000D6B47A_12908/1-80_subopt20,  5.01621,  3.27266,  0.48065, 0.628075, 0.109858, 0.615382,-0.291811, 0.144648,-0.440604, -0.81313, 0.849951, 0.278351, -1.20777, -1.01504,-0.831666,-0.316929, 0.641886, 0.126243, 0.345325, 0.180507
URS0000D6B47A_12908/1-80_subopt21,    4.6998,   3.17605, 0.0728035,  0.919503,  0.266626,  0.546866,-0.0935824,  0.448367,-0.0271765, -0.887241,  0.817682,   -0.2728,  -1.28805,   -1.3192, -0.349797, -0.778126,  0.234767,-0.0267301,  0.304438, -0.472126
URS0000D6B47A_12908/1-80_subopt22,   5.24746,   2.85705,  0.619516,   1.03646,  -1.03769,  0.250124,  -1.05371,  0.475127, -0.457845, -0.427584,  0.675662, -0.604255, -0.530136,-0.0871243, -0.775122, -0.482429,  0.296269, -0.545071,-0.0875455,  0.135901
URS0000D6B47A_12908/1-80_subopt23,  4.64783,  3.45725,  0.45397,  1.07528, 0.147886, 0.580003,-0.196109, 0.475169,-0.684566,-0.753049, 0.827323, 0.029008,-0.816261,-0.708276,-0.783514,-0.521994, 0.559218, 0.175394, 0.842147,-0.220479
URS0000D6B47A_12908/1-80_subopt24,  5.28446,  2.61419,  0.51914, 0.816978,-0.948982,  0.38424, -1.06947, 0.655345,-0.186369,-0.231942, 0.734853,-0.777947,-0.567082,-0.370668,-0.896209, -1.17687,0.0738351,-0.438983,0.0410002,-0.014594
URS0000D6963D_12908/1-83_subopt0,  5.01415,  3.22544,-0.621689,  1.03684, 0.781861,   0.3209,-0.668385,   1.5127, 0.603223, 0.044597,-0.230351, -0.45383, 0.355375,-0.253481, 0.232461,-0.294132,-0.160921,-0.035681, 0.355465, -0.19792
URS0000D6963D_12908/1-83_subopt1,  5.15224,  2.93769,-0.961707,  1.12383, 0.766639, 0.153564,-0.462908,  0.95022,  1.20531,-0.356016,-0.193456,-0.122977,-0.210314,-0.239961, 0.155635,-0.450383,-0.259497,-0.166153, 0.240841,-0.371214
URS0000D6963D_12908/1-83_subopt2,   4.59046,   3.17202, -0.649793,   1.23979,  0.726598,-0.0523748, -0.356103,    1.4593,   1.12186, -0.267103, -0.336969, -0.377538,  0.271358, 0.0101277,  0.118614, -0.451751, -0.405527, 0.0748322,     0.115,  -0.23901
URS0000D6963D_12908/1-83_subopt3,   4.84775,   3.36165, -0.119934,  0.534046,  0.453577,  0.736543,  0.588899,   1.20143,  0.273341, -0.225316, -0.954495, -0.687183, -0.820399, -0.514177,  0.288431,-0.0653089,  -0.43423, -0.273324,   0.52035,  -0.20521
URS0000D6963D_12908/1-83_subopt4,  4.98579,  3.07388,-0.459951, 0.621032, 0.438356, 0.569205,  0.79438, 0.638951, 0.875423,-0.625928,-0.917599,-0.356333, -1.38608,-0.500656, 0.211606,-0.221557,-0.532809,-0.403795, 0.405726,-0.378501
URS0000D6963D_12908/1-83_subopt5,  4.42402,  3.30821, -0.14804, 0.736987, 0.398317, 0.363266,  0.90118,  1.14803,  0.79198,-0.537014, -1.06112,-0.610893,-0.904416,-0.250569, 0.174584,-0.222927,-0.678837,-0.162811, 0.279887,-0.246299
URS0000D6963D_12908/1-83_subopt6,   5.05643,   3.08441, -0.124121,  0.468209,  0.358247,   0.84639,-0.0018487,  0.798634,  -0.30118, -0.555792,-0.0671057, -0.318026,   -1.1898,  -1.23411,  0.195894,  -0.44461, -0.108986,-0.0207165,  0.404856,-0.0179603
URS0000D6963D_12908/1-83_subopt7,   5.14279,   2.91824, -0.340593,  0.534781,  0.347115,  0.773332,  0.150102,  0.400443,  0.108378, -0.730708,-0.0827245, -0.136137,  -1.57255,  -1.26533, 0.0829976, -0.549521, -0.170637,-0.0968046,  0.343855, -0.179642
URS0000D6963D_12908/1-83_subopt8,  4.84028,   3.3482,-0.184437, 0.555057,  0.48793, 0.726208, 0.401258,  1.24051, 0.296451,-0.230112, -0.83277,-0.528288,-0.661054,-0.431109, 0.511667,-0.228711,-0.327121, -0.20125, 0.444202,-0.223846
URS0000D6963D_12908/1-83_subopt9,  4.96474,  3.08297,-0.462062, 0.598828, 0.455822, 0.512045, 0.683892, 0.611411, 0.878304,-0.621574,-0.790915,-0.269788, -1.27502,-0.423129, 0.353201,-0.412465,-0.413519,-0.315458, 0.343829,-0.420345
URS0000D6963D_12908/1-83_subopt10,    5.04811,    2.80039,  -0.530196,   0.186822,   0.637182,  -0.503572,   0.464445,  0.0500767,   0.324441,-0.00869378,  -0.112861,  -0.433969,  -0.612568,  -0.231253,   0.274708,  -0.417026,  -0.628785,  -0.103035,  -0.212763,  -0.358007
URS0000D6963D_12908/1-83_subopt11,  4.02571,  3.72791,-0.167657,0.0573733,-0.190307,  0.12805, 0.558876, 0.044376, 0.145755, 0.504794,-0.637208,-0.325519,-0.160791,-0.841967, 0.788358,-0.139857,  0.18012,-0.316174, 0.208552,-0.339592
URS0000D6963D_12908/1-83_subopt12,     3.9862,    3.41567,  -0.178275,  -0.209155,  -0.165222,   0.221211,   0.469205,-0.00309587,   0.224577,   0.690374,  -0.685695,  -0.192103,  -0.108532,    -0.7614,   0.641385,  -0.127334,   0.168763,  -0.277846,  0.0882743,  -0.285036
URS0000D6963D_12908/1-83_subopt13,  4.58869,  2.95604, -0.43594,-0.400049,  -1.0974, 0.544776, 0.593299, 0.257307, 0.498211, 0.861987, -0.95969,-0.570612, 0.059362,  -0.5498, 0.727528, -0.47573, 0.130289,-0.710085,-0.231487,-0.273002
URS0000D6963D_12908/1-83_subopt14,   4.95105,   2.89296, -0.371512,  0.117227,  0.739786, -0.147082,  0.280655,  0.317554, -0.138723,  0.720503, -0.278824, -0.799482, -0.129345, -0.257798,  0.171052, -0.157133, -0.526052, -0.116434,-0.0477662, -0.399461
URS0000D6963D_12908/1-83_subopt15,    4.94531,     2.7334,  -0.373431,  0.0427945,    0.68404,  0.0129729,  0.0881969,   0.287095,  -0.664446,   0.859391,  -0.372353,  -0.804796,   0.175767,  -0.560446,-0.00150566,  -0.264333,   -0.41163,  0.0888488,  0.0648053,  -0.360321
URS0000D6963D_12908/1-83_subopt16,   4.18831,     3.357, -0.614089,  0.133029,  -0.21732, -0.038773,   0.68271,  -0.52119,  0.565663, 0.0601882, -0.584532,-0.0106858, -0.643113, -0.642266,   1.05603, -0.259679,  0.152638, -0.464384,  0.117612, -0.425141
URS0000D6963D_12908/1-83_subopt17,    5.0988,   2.52231, -0.793331,  0.276987,  0.737045, -0.310441,   0.41419, -0.215076,  0.236596,  0.240545, -0.167546, -0.524063, -0.563739,-0.0794641,  0.464972, -0.282163, -0.620658, -0.302387,-0.0997788, -0.457528
URS0000D6963D_12908/1-83_subopt18,   4.53661,   2.74149, -0.472564,  0.355746,  0.714056, -0.492873,  0.501979,   0.33128,  0.208093,  0.322369, -0.318147, -0.741017, -0.123692,  0.100457,  0.350525, -0.317684, -0.852162,-0.0664921,  -0.24568, -0.402837
URS0000D6963D_12908/1-83_subopt19,   6.47119,   -2.2594,   2.16347,  0.902425, -0.034172,  -0.56345,  0.231843,  0.499126, -0.152821, -0.539458,  -1.48807,  0.120382,  0.244918, -0.759793, -0.132421,   0.40515,  0.998389, -0.529715,-0.0556204, -0.555694
URS0000D6963D_12908/1-83_subopt20,    6.1724,  -2.14061,   2.04256,  0.964656, -0.281536, -0.866682, -0.167037,  0.125369,-0.0908843, -0.624388, -0.638878,  0.286235,  0.097072,   -1.1543, -0.210751,  0.397749,  0.960117, -0.336654, -0.147168, -0.571083
URS0000D6963D_12908/1-83_subopt21,   6.1476,-0.573841, 0.548267, 0.237129, -1.71517, 0.923873,0.0806173, 0.240354,-0.148389,-0.512391, -1.39712, 0.548277, 0.488325,-0.956487,  0.90484,-0.408667, 0.459952,-0.670909, 0.263974, -1.46065
URS0000D6963D_12908/1-83_subopt22,   5.83085, -0.886894,   1.21816, -0.147235,  -1.62188,  0.740251,   0.21351,  0.423024,-0.0581382, -0.246977,   -1.4203,  0.219438,  0.867303,  -1.19287,   0.15384,  0.154215,  0.274519, -0.926484,  0.578768,   -1.3205
URS0000D6963D_12908/1-83_subopt23,   5.92751,  -1.91335,   1.99769,  0.555743,  -1.62447, -0.307872, -0.428119,-0.0792994,  0.104339,  -1.19348, -0.486185, 0.0944097,  0.838147,  -1.20362, 0.0378359,  0.617555,  0.433133, -0.356036,  0.481459,  -1.35531
URS0000D6963D_12908/1-83_subopt24,  6.50801,  -2.3706,  2.13789, 0.994148, -1.00792,-0.950898,-0.560859, 0.200242,0.0756053,-0.758089,-0.532221,-0.242465, 0.454761,-0.964483,-0.129021, 0.516805, 0.612784,-0.152222, 0.398212,-0.843687
URS0000D6768E_12908/1-83_subopt0,  4.53052,  2.95084,-0.673274,   1.4627, 0.876675, 0.102601, -1.00229, 0.934973, 0.252395,0.0679322, 0.396277,-0.301254, 0.621346,  0.10024, -0.47217, 0.268704,  0.68945, 0.106996, 0.491895,-0.486173
URS0000D6768E_12908/1-83_subopt1,  5.14686,  1.89314,-0.995553,  1.34895,  1.58449, 0.120355, -1.15586,  0.74392,0.0674353, 0.615383, 0.435025,-0.750355,  0.88176, 0.495873,-0.990846, 0.498463,-0.117852, 0.377321,0.0651197,-0.401447
URS0000D6768E_12908/1-83_subopt2,   5.09255,   2.50693,-0.0772135,  0.936103, -0.573605,  0.224428, -0.359315,  0.727925,  0.171985,  0.123177, -0.649942,  -1.09625, -0.252125,  0.567911, -0.432955,  0.473848,  0.283031, -0.794083,-0.0350158, -0.351221
URS0000D6768E_12908/1-83_subopt3,    5.6834,   1.45912, -0.377885,  0.840821,  0.161588,  0.218611,  -0.51944,  0.598574, 0.0147753,  0.591668, -0.558457,  -1.55895,-0.0471886,  0.983519,  -1.05259,  0.681821, -0.433351, -0.531275, -0.260596, -0.393054
URS0000D6768E_12908/1-83_subopt4,    4.49761,    3.11481,  -0.231512,   0.974834,   0.550021,   0.526189,    0.45155,   0.721781,  -0.038107,  -0.162996,  -0.522927,   -0.53677,  -0.504763,-0.00174877,  -0.391867,   0.480413,   0.494877,  -0.194927,   0.699472,   -0.60494
URS0000D6768E_12908/1-83_subopt5,  5.16656,  2.03179,  -0.5614, 0.893072,  1.28876, 0.424293, 0.141298, 0.528866,-0.145125, 0.456872,  -0.4416, -1.10377,-0.180335, 0.452072,-0.952909, 0.708586,-0.355502, 0.112662, 0.286382,-0.490873
URS0000D6768E_12908/1-83_subopt6,   5.21321,   2.21924,-0.0739993,  0.894727, -0.657562,  0.258358,  -1.10871,  0.202487, -0.451456, -0.187345,  0.449755,  -0.71934,  -0.59539, -0.246561, -0.545849, 0.0760528,  0.653128, -0.512192,  -0.17179, -0.147518
URS0000D6768E_12908/1-83_subopt7,   5.80406,   1.17143, -0.374672,  0.799444, 0.0776375,  0.252539,  -1.26883, 0.0731329, -0.608666,  0.281148,  0.541239,  -1.18203, -0.390455,  0.169048,  -1.16548,  0.284028,-0.0632576, -0.249384,  -0.39737, -0.189348
URS0000D6768E_12908/1-83_subopt8,  4.61823,  2.82712,-0.228299, 0.933455, 0.466071, 0.560121,-0.297839, 0.196345,-0.661546, -0.47352, 0.576769,-0.159856,-0.848032,-0.816222,-0.504758,0.0826192, 0.864972,0.0869651, 0.562699,-0.401237
URS0000D6768E_12908/1-83_subopt9,   5.28718,   1.74408, -0.558186,  0.851699,    1.2048,  0.458221, -0.608091,0.00342888, -0.768561,  0.146349,  0.658093, -0.726847, -0.523602,   -0.3624,   -1.0658,  0.310795, 0.0145943,  0.394554,  0.149608, -0.287169
URS0000D6768E_12908/1-83_subopt10,  5.81264,  1.17467,-0.293564, 0.805746, 0.099742, 0.348826, -1.34269,0.0526592,-0.701362,  0.54222, 0.548734, -1.25067,-0.139478, 0.176829, -1.19922, 0.186157,0.0873239,-0.520759,-0.419683,-0.401238
URS0000D6768E_12908/1-83_subopt11,    4.6268,   2.83035, -0.147191,  0.939757,  0.488174,  0.656407, -0.371699,  0.175867, -0.754243, -0.212443,  0.584264, -0.228493, -0.597054, -0.808439, -0.538497,-0.0152516,   1.01555,  -0.18441,  0.540386, -0.613125
URS0000D6768E_12908/1-83_subopt12,  5.29577,  1.74732,-0.477078, 0.857999,  1.22691, 0.554512,-0.681957,-0.017049,-0.861265, 0.407424, 0.665594,-0.795484,-0.272625, -0.35462, -1.09954, 0.212922, 0.165176, 0.123178, 0.127295,-0.499059
URS0000D6768E_12908/1-83_subopt13,    5.0715,   2.51602,-0.0793229,  0.913901, -0.556142,  0.167267, -0.469802,  0.700388,  0.174868,  0.127531, -0.523261,  -1.00971, -0.141062,  0.645439, -0.291359,   0.28294,  0.402317, -0.705744,-0.0969113, -0.393065
URS0000D6768E_12908/1-83_subopt14,  5.66236,  1.46821,-0.379995, 0.818619, 0.179051, 0.161447,-0.629928, 0.571037,0.0176566, 0.596022,-0.431773,  -1.4724,0.0638751,  1.06105,-0.910998, 0.490916,-0.314065,-0.442938,-0.322491,-0.434895
URS0000D6768E_12908/1-83_subopt15,   4.47656,    3.1239, -0.233622,  0.952628,  0.567484,  0.469025,  0.341064,  0.694246,-0.0352245, -0.158644, -0.396241, -0.450228, -0.393702, 0.0757776,  -0.25027,  0.289505,  0.614163, -0.106587,  0.637577, -0.646785
URS0000D6768E_12908/1-83_subopt16,   5.14552,   2.04088, -0.563509,  0.870871,   1.30622,  0.367131, 0.0308099,  0.501328, -0.142242,  0.461225, -0.314916,  -1.01722,-0.0692737,  0.529601, -0.811313,  0.517682, -0.236215,     0.201,  0.224486, -0.532717
URS0000D6768E_12908/1-83_subopt17,  5.00753,  1.60837,-0.552882, 0.481918, -0.25972,-0.388182,-0.826956,-0.431139,-0.355339,  1.19926, 0.043377, -1.19179, 0.488691, 0.660393,-0.425003, 0.541717,0.0585564,-0.454336,-0.527899,-0.342398
