 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18,snm_19,snm_20,snm_21,snm_22,snm_23,snm_24,snm_25,snm_26,snm_27,snm_28,snm_29,snm_30,snm_31,snm_32,snm_33,snm_34,snm_35,snm_36,snm_37,snm_38,snm_39,snm_40,snm_41,snm_42,snm_43,snm_44,snm_45,snm_46,snm_47,snm_48,snm_49,snm_50,snm_51,snm_52,snm_53,snm_54,snm_55,snm_56,snm_57,snm_58,snm_59,snm_60,snm_61,snm_62,snm_63,snm_64,snm_65,snm_66,snm_67,snm_68,snm_69,snm_70,snm_71,snm_72,snm_73,snm_74,snm_75,snm_76,snm_77,snm_78,snm_79,snm_80,snm_81,snm_82,snm_83,snm_84,snm_85,snm_86,snm_87,snm_88,snm_89,snm_90,snm_91,snm_92,snm_93,snm_94,snm_95,snm_96,snm_97,snm_98,snm_99,snm_100,snm_101,snm_102,snm_103,snm_104,snm_105,snm_106,snm_107,snm_108,snm_109,snm_110,snm_111,snm_112,snm_113,snm_114,snm_115,snm_116,snm_117,snm_118
RF03064#URS0000D6985E_12908/1-73#subopt15,   0.0536071,    0.100756, 0.000573212,   0.0262102,  0.00134417,    0.018928,  -0.0456958,   0.0137536,  0.00914926,   0.0213063,   0.0352272,  -0.0397961,  -0.0320349,  -0.0423903,   0.0130032,   0.0831634,   0.0549798,   0.0740578,  -0.0328104,   0.0246668,  -0.0324198,   -0.048665,   0.0582426,   0.0582962,   0.0929194,   0.0473745,  -0.0395496,   0.0208188, -0.00801916,  -0.0663832, -0.00374161,   -0.100458, -0.00553159,  -0.0485728,   -0.017035,  -0.0679961,  -0.0445381,   0.0442138,  -0.0183087,   0.0107064,   0.0228456,  -0.0239703,  -0.0489208,  -0.0337388,  -0.0564024,  -0.0121651,   0.0352355,  -0.0229573,  -0.0383495,  -0.0007416,  -0.0327027, -0.00215628,  -0.0172405,  -0.0348412,  -0.0190821,   0.0432992,   0.0393738,   0.0323173,   0.0178103,  -0.0542926,   0.0730884,   0.0325419,   0.0174307,   0.0130737,  -0.0335163,   0.0170456,  0.00322991, 0.000411011, 0.000881518,  -0.0731568,  -0.0197597,   0.0238119,  -0.0577932, -0.00645768,  -0.0133999,  0.00615595,   0.0126414,  -0.0458555,   0.0194282,  -0.0237145,   0.0808859,  -0.0399861,  -0.0600818,  -0.0605392,  -0.0408312,  -0.0239102,   0.0110666,  -0.0195557,  0.00765291,    0.152148,   0.0460175,  -0.0324072,   0.0208777,   0.0047326,  -0.0490776,   0.0566255,  -0.0224744,   0.0210483,  0.00857168,  -0.0343643,   0.0113599,    0.112204,   0.0238592, -0.00854252, -0.00868848,   0.0534111, 0.000534956,  0.00787883, -0.00972757,  0.00498736,   0.0099576,   0.0107558,  -0.0100397,-0.000895281,   0.0271211,   0.0117123, -0.00429227,-0.000623029
RF03064#URS0000D6985E_12908/1-73#subopt16,    0.053781,    0.101696,-0.000302253,   0.0272736, -0.00257955,   0.0249901,  -0.0509962,  0.00937305, -0.00283803,   0.0204369,   0.0355018,  -0.0360684,  -0.0286524,  -0.0366821,    0.019151,   0.0671646,   0.0505165,   0.0677752,  -0.0242835,   0.0273273,  -0.0279569,  -0.0406697,   0.0685071,    0.046942,   0.0886385,   0.0354831,  -0.0222999,   0.0129916,  -0.0165257,  -0.0578944,   0.0374347,  -0.0972495,   0.0119221,  -0.0259663,  -0.0258598,  -0.0743708,  -0.0524365,   0.0244638, -0.00404279,   0.0151729,   0.0210136,  -0.0319954,  -0.0660203,  -0.0169415,  -0.0879078,  0.00512416,   0.0560701,  -0.0208418,  -0.0507599,  -0.0635005,  -0.0275437,   -0.007611,  -0.0245901,  -0.0537743,  -0.0369582,  -0.0320544,   0.0688391,  -0.0451959,    0.151873,   0.0145327,  -0.0601158,   -0.119798,  0.00776508,  -0.0738768,    0.044764,  -0.0371695,   -0.060158,    0.134523,  0.00698197,   0.0906808,    0.147184,   0.0200802, -0.00376327,   0.0755082,  0.00933337,    0.160506,   0.0474165,   0.0719228,  -0.0288993,   0.0388277,   0.0886702,  -0.0171504,   0.0879873,  -0.0260523,   0.0525129,   0.0861381,  0.00112982,  -0.0188822,  -0.0419858,    0.052973,  -0.0562048,  -0.0909292, -0.00719356,   0.0384888,   0.0308464,  -0.0406665,   0.0871757,    0.029681,  0.00229873,  -0.0101131,    0.086565,   0.0791865,  -0.0240222,   -0.029694,   0.0195348,   0.0110202,  0.00432976,  0.00205412,   0.0205859,   0.0718343, -0.00513142,  -0.0187461,   0.0149708, -0.00706486,  -0.0260449,   0.0076259,   0.0160504, -0.00389339
RF03064#URS0000D6985E_12908/1-73#subopt17,   0.0527189,    0.100294, 0.000161848,   0.0312321,  0.00738656,   0.0147547,  -0.0649092, -0.00568499, -0.00248732,   0.0399707,   0.0589635,  -0.0473084,  -0.0418023,   -0.047424,   0.0118536,   0.0714672,   0.0738885,   0.0616909,  -0.0519654, -0.00250898,  -0.0247546,  -0.0593555,   0.0495518,   0.0570802,   0.0854853,   0.0324022,   -0.029198,  0.00682321,  -0.0015193,   -0.079144, -0.00142146,  -0.0803203,    0.017857,  -0.0275283,  -0.0488745,   -0.112215,  -0.0156462,  0.00617023,   -0.037901, -0.00911142,   0.0395006,  -0.0233634,  -0.0259027,  -0.0408096,  -0.0721409,-0.000764316,   0.0244911,  -0.0271604, -0.00292798,  0.00293781,  -0.0445488,    0.021162,  -0.0157267,  -0.0256157,  -0.0175939,  -0.0233224,   0.0270718,   0.0329456,   0.0398689,  -0.0318733,   0.0477588,  0.00139814,   0.0172973, -0.00259745,  -0.0426009,  -0.0184604,   0.0115035,   0.0298596,   0.0225943,  -0.0620492,   0.0337019,     0.02313,   0.0212393,   0.0305763,  -0.0330372,  -0.0425754,     0.06018,   0.0109378,  -0.0461152,  -0.0497719,  -0.0257381,  -0.0381373,  -0.0445645,  -0.0378246, -0.00470515,  -0.0150436,   0.0787713,    -0.02408,    0.018399,   0.0898302,   0.0899682,   -0.115693,   0.0502805,  -0.0365765,   0.0221649,   0.0326085,  -0.0758724,    0.105029,   0.0102431,  -0.0886724,   0.0285433,    -0.02078,  0.00404446,   0.0253108,   0.0256675,  0.00937435,-0.000605225,   0.0104508,  -0.0156964,   0.0157836,   0.0075194, -0.00234034,   0.0272254,  -0.0130344,   0.0895556, 0.000424234,  -0.0102712,  -0.0283111
RF03064#URS0000D6985E_12908/1-73#subopt18,  0.0442592,  0.0945859,  0.0066747,  0.0147956, -0.0100049, -0.0081188,  0.0372273,-0.00803011, -0.0694339,  0.0147578,  0.0477676, 0.00203514,   0.021247,  0.0397216, -0.0883911,   0.143124, -0.0248618,  0.0602355,   0.021773,  0.0500321,     0.0707, 0.00648529,    0.02069, -0.0220079, -0.0128137,   0.030246,  0.0632898, -0.0733251, -0.0249182,   0.102891,  0.0829939,  0.0118218,  -0.154587,  -0.184613,  0.0415815,  0.0383076,  0.0724167,    0.03766, -0.0692107,  0.0145812, 0.00420185, -0.0788021,  0.0675605,   0.122461,   0.111614, -0.0349489, 0.00705537,  0.0205098,  0.0523128,  0.0467487,  0.0352176, -0.0289721, -0.0517253, -0.0236306, 0.00385398,  0.0158247,  0.0117203,   0.015755, -0.0322043,  0.0210481,-0.00172379,  0.0273789, -0.0657873,  0.0231102, -0.0298518, 0.00449234, -0.0745344, -0.0108081, 0.00303814,  0.0334587, 0.00853166,  0.0156013, -0.0585718,  -0.035165,  0.0106714, -0.0728543,  0.0243145, -0.0084465,  0.0242734, -0.0238813,  0.0331491,  0.0114391,  0.0160552,  -0.115306,  0.0131784,  0.0133215,  0.0560662,  0.0221164,   0.132466,  0.0489937,  -0.064214,  0.0400463, 0.00472866, -0.0194733, 0.00369065, -0.0487498,  0.0573391,   0.019161,  0.0234542,  0.0846676,  0.0592574,  -0.101137,  0.0578077,  -0.138373,   0.019521, -0.0566094, 0.00428689,-0.00202018,-0.00460375, -0.0122955,-0.00706061,-0.00701796, -0.0106439, 0.00691009,  -0.015777, -0.0149334, 0.00262401, -0.0433857
RF03064#URS0000D6985E_12908/1-73#subopt19,    0.044291,   0.0972356,  0.00863597,  0.00932705, -0.00898175,  -0.0177707,   0.0331864,-0.000758412,  -0.0489831,  -0.0189403,   0.0389018,  0.00166242,   0.0271381,   0.0157365,  -0.0696591,    0.126518,  -0.0272632,   0.0428536,   0.0309043,   0.0329189,    0.106913,   0.0105239,  -0.0623651,  -0.0571639,  0.00669405,   0.0253228,   0.0177165,  -0.0169013,   0.0400787,   0.0085544,   0.0586849,    0.034843,  -0.0866176,   -0.119546,   0.0155378,   0.0570946,   0.0401262,   0.0454395,  -0.0646705,   0.0692196,  -0.0250415,  -0.0279037, -0.00371279,   0.0788577,   0.0482697,   0.0466549,   0.0123687,  -0.0215421,    0.032685,   0.0900173,   0.0642995,   0.0593478,  -0.0360109,  -0.0139721,  -0.0430143,   0.0793668,   -0.032474, -0.00596608,    0.144606,  -0.0206199,   0.0101035,   0.0370189,   0.0509648,   0.0592659,  -0.0479872,    0.106206,   0.0515778,  -0.0856279, -0.00614503,  -0.0461825,    0.101078,  -0.0673378,   0.0406765,   0.0722995,    0.130691,   0.0217012,  -0.0140315,  -0.0339273,  -0.0617977,  -0.0987322, -0.00244752,   0.0109667,  0.00393412,   0.0519825,    0.106218,   0.0391929,    0.023347, 0.000639067,  -0.0324494,   0.0106286,   0.0520325,  -0.0734074,   -0.120784,   0.0332684,-0.000479173,   0.0121856, 0.000566727,-0.000331084,   0.0513135,   0.0484087,    0.116639,  -0.0328163,-0.000102221,  -0.0685588,    0.022849,  -0.0299495, -0.00815385,  0.00353515,  -0.0163196,  -0.0011808, -0.00338451,  0.00297918,   0.0044886, -0.00820166,  0.00689267,  0.00931003,  0.00770855,    0.024615
RF03064#URS0000D6985E_12908/1-73#subopt20,  0.0495984,   0.103757, 0.00666667,   0.025063,  0.0129375, -0.0109973,-0.00644702, -0.0127015, -0.0278474,  0.0158838,  0.0531527, -0.0147221, 0.00233723, -0.0142796, -0.0357024,   0.132689,  0.0247323,  0.0495955, -0.0233383,  0.0293936,  0.0365967,-0.00835389, -0.0340854, -0.0153128,  0.0257064,0.000937657, -0.0145732,  0.0496428,  0.0681455, -0.0565923,  0.0479998,-0.00325968, -0.0344789, -0.0503379, 0.00954795, -0.0516395, -0.0315799, -0.0520005, -0.0957059,-0.00559377, -0.0147702, -0.0933843, 0.00776683,  0.0905448,   0.117368,  0.0158112,-0.00467793, -0.0136829,  0.0343698,  0.0699638,  0.0848784, -0.0167292,  0.0263409,  0.0242044, 0.00799512, -0.0405682, -0.0208106, -0.0243182, -0.0307913,-0.00723293, -0.0465359,  0.0179569, 0.00605632, -0.0368979,  0.0265311, -0.0114268,  0.0370398,   0.035513, -0.0156565, 0.00898759, -0.0147905, -0.0224457,-0.00236052,  -0.013827, -0.0444914,   0.038473,  0.0392993,   0.052889,  0.0235891,  0.0122629,-0.00506767,  0.0357981, -0.0449059,  0.0683053, -0.0826028, -0.0172144, -0.0369092,  0.0240295, -0.0646972, -0.0497738, 0.00883933, -0.0233736, 0.00403245, -0.0155107,-0.00121945, -0.0050901,  0.0117359, -0.0367566, 0.00771409,-0.00181905, -0.0140573, -0.0704878, -0.0256857, 0.00726721,  0.0015846,  0.0288615,  0.0170325,-0.00240561, 0.00221658,  0.0241059, 0.00596961,    0.02179, 0.00682484, 0.00815976,  0.0092747,  0.0276682,0.000807534, -0.0481314
RF03064#URS0000D6985E_12908/1-73#subopt21,   0.0540709,    0.102901,  0.00724128,   0.0331304,   0.0376393, -0.00285061,  -0.0304472,  -0.0032907,   0.0356387,   0.0191191,   0.0219459,  -0.0175864,  -0.0225082,  -0.0326008,   0.0546553,  0.00660433,   0.0266888, -0.00314179,  -0.0720021,  -0.0151101,   -0.135737,   0.0192005,   0.0374265,   0.0447545,  -0.0086285,   -0.026974, -0.00379627,   0.0178203,  -0.0661375,  0.00487141,  -0.0629827,  -0.0446233,   0.0940728,   0.0840707,   0.0221816,   -0.102313, -0.00802185, -0.00989684,   0.0859917,  -0.0254543,  -0.0357671,   0.0713799,  -0.0915374, -0.00464489,  -0.0312743,  -0.0360511,  -0.0454329,   0.0661797,   0.0384447,   0.0486502,    0.011166,  -0.0553916,   0.0233532,   0.0504252,   0.0737861,   0.0107367, -0.00138147,  -0.0739382,   0.0251772,  0.00948732,  -0.0729876,  -0.0227925,    0.039936,   0.0316759,  -0.0348688,   0.0339436,   0.0594903,  -0.0418639,  -0.0145739,    0.106719,  -0.0243062,  -0.0181312,   0.0511756,  -0.0239747,   0.0543452,  -0.0084056,   0.0345858, -0.00792501,  -0.0965483, -0.00133904,   0.0293294,  -0.0190199,    0.126548,   -0.010071,   0.0749134,   0.0341357,   0.0881785,  -0.0369653,  -0.0320926,  -0.0152599,  -0.0753302,   0.0316266,   0.0137446,   0.0882738,  -0.0210317,  -0.0253825,  0.00586135, -0.00694013,   0.0305569,   0.0450035,  -0.0363173,   0.0623211,  -0.0175856,   0.0193618,   0.0054663, -0.00616785, -0.00130789, -0.00556621,  0.00366564,  0.00505839,-0.000619957, -0.00892315,  0.00304709,    0.017759,  -0.0311923, -0.00756415,   0.0071025,    0.011825
RF03064#URS0000D6985E_12908/1-73#subopt22,   0.0474491,    0.090695,   0.0111957,   0.0172246,   0.0172637,  -0.0143324,   0.0608523,    0.019962,   0.0598466,  -0.0479121,  -0.0607997,  0.00506066,   0.0204133,   0.0105362,   0.0072123,  -0.0276522,   -0.070902,  -0.0710276,   0.0205137,   0.0025727,   0.0290378,-0.000539575,  -0.0738301,  -0.0320948, -0.00753554,  0.00550534,  -0.0123211,  -0.0257659,   0.0089352,   -0.060655,  -0.0314874,   -0.027911,  -0.0203593,  -0.0364319, -0.00943234,  -0.0840965,   0.0249365,   0.0249458,   0.0216552,  -0.0145268,  -0.0301094,   0.0422987, -0.00491902,   0.0201437,  0.00105944,    0.021737,  -0.0380523,  -0.0180334,   0.0159075,   0.0154992,   0.0710331,  -0.0287596,   0.0155711,    0.026088,   0.0197123,  -0.0264985,  -0.0376147,-0.000778298,  -0.0334818,   0.0465148,  -0.0206238,  0.00975611,  -0.0118126, -0.00225469,    0.063057,  -0.0246143,   0.0219424,  -0.0100678,    -0.01295,  0.00818653,  5.6754e-05,  -0.0439413,  -0.0326243,  -0.0235891, -0.00225255,  0.00254787,   0.0210129,   0.0221407,   0.0162727,    0.056295,  -0.0437646,   0.0351607,  -0.0325872,  0.00387189,     0.05071,  -0.0377891,  0.00586319,   -0.015088,  0.00396458,   0.0273596,  -0.0106626,  -0.0217185,  -0.0123655,   0.0218883,  -0.0137218,  0.00748532,  -0.0383422, -0.00670787,  -0.0041834, -0.00257695,  -0.0184836,    0.012302,-0.000711389,   0.0219702, -0.00617864,   0.0137964,  0.00523893, 5.69623e-05,-0.000491457,   0.0042739,  0.00685413,  -0.0301277,   0.0119544, -0.00455991,  0.00256929, -0.00538822, -0.00160368,  0.00550585
RF03064#URS0000D6985E_12908/1-73#subopt23,   0.0541347,    0.104322,  0.00759508,    0.034207,   0.0373917, -0.00251964,  -0.0100373, 0.000575999,   0.0237695,   0.0252558,   0.0131443,  -0.0279327,  -0.0381423,  -0.0450584,    0.066946,  -0.0225345,    0.049217, -0.00538843,  -0.0891207,  -0.0264739,   -0.161094,   0.0224267,   0.0199556,   0.0726303,   0.0308346,   -0.032746,  0.00357363,   0.0660883,  -0.0417264,  -0.0249842,   -0.059133,  -0.0342577,    0.105982,   0.0273776,   0.0382787,  -0.0934767,  -0.0380954,   -0.056067,  -0.0067935, -0.00368586, -0.00686076,  -0.0406061,   -0.022315, -0.00240575,  -0.0059746,   -0.047874,  -0.0121317,   0.0373051,  -0.0123862,  0.00232407,  -0.0555493,-0.000997097,  -0.0349895, -0.00392595, -0.00261784,   0.0294599,   0.0173782,  0.00233075,     0.03229,  -0.0386294,   0.0477577,  0.00384482,  -0.0154136,   0.0539824,  -0.0606987,   0.0378738,  -0.0234892,  -0.0452285,   0.0164052,   0.0252613,   0.0123369,  0.00830705,  -0.0101184,   0.0451961,   0.0426696,  -0.0179996,  0.00402959,   0.0150608,  -0.0510114,  -0.0737136,   0.0562172,  -0.0519743,   0.0184567,  -0.0104765,   0.0136205,   0.0158693,   0.0673802,  -0.0406517,   0.0563919,  0.00294899, 0.000614438,   0.0357103,   0.0284971,   0.0429814,   -0.014723,   -0.076475,  -0.0269432,   0.0300784,  -0.0272908,   0.0475528, -0.00342806,   0.0463601,     0.04711,  -0.0204679,    0.028557, -0.00982035, -0.00687425,  0.00837166,  -0.0191171,   -0.020446,   0.0020411,-9.83264e-05,    0.017059, -0.00298337,  -0.0118759,  -0.0123052, -0.00815099, 0.000487936
RF03064#URS0000D6985E_12908/1-73#subopt24,   0.0547476,   0.0985478,  0.00298607,   0.0445353,   0.0298422, -0.00167681,   0.0513543,  -0.0296763,-0.000176042,   0.0579857,  -0.0539556,  0.00591148,  -0.0135763,   0.0177022,   0.0109312,  -0.0335316, -0.00988241,  -0.0488598,  -0.0228742,   0.0322846,  -0.0569332,   0.0171986,   0.0388963,  -0.0136583,   0.0179233,  -0.0645397,   0.0630727,   0.0508602,  -0.0880872,    0.116314,   0.0135439,   0.0262711,    0.076473,   0.0349345,    0.112701,  -0.0336092,   0.0223939,  -0.0990331,   0.0707633,  -0.0915933,  -0.0126686,  0.00258118,   0.0676748,   -0.058787,    0.070339,  -0.0994352,  0.00354418,  -0.0200709,   0.0846789,  -0.0686472,   0.0317568,  0.00497817,  -0.0534951,  -0.0405329,  -0.0358739,   -0.020849, -0.00552136, -0.00502398,   0.0130859,   0.0105176,   0.0445376,   0.0436627, -0.00122856,   0.0439521,  -0.0110123,   0.0547881,  0.00481985,  -0.0509172,   -0.035488,   0.0825196,  -0.0513422,   0.0167437,   0.0331393,  -0.0395791,   0.0994648,  0.00773124,  -0.0417222,   0.0359219,  -0.0178566,   0.0552952,   -0.052437,  -0.0471312,   0.0324364,   0.0403301,   0.0945106,  -0.0474443,   0.0331308, -0.00116574,  -0.0171185,   -0.114486,  -0.0594193,  -0.0325832,   0.0332263,   0.0584218,  0.00705686,   -0.105381,  0.00364162,   0.0188522,  -0.0489533,   0.0372082,   0.0443237,  -0.0352114,   0.0100575,  -0.0292239,  0.00451903,   -0.107038, -0.00228521,  0.00141998, -0.00852841, -0.00372213, -0.00693516,  -0.0235062,  -0.0159004, -0.00715104, -0.00466346,   0.0130586,   0.0121067,  -0.0208754
RF03064#URS0000D69A75_12908/1-73#subopt0,   0.0427906,   0.0863876,   0.0100611,  0.00985251,-0.000589048,  -0.0113298,   0.0282084,   0.0105365,   0.0286857,  -0.0420852,  0.00562669, -0.00692837,   0.0255491, 0.000823596,  -0.0438408,    0.080207,  -0.0441618,  -0.0147216,   0.0168002,   0.0129041,   0.0730178,  -0.0208322,  -0.0694913,  -0.0446725,  -0.0174308,   0.0518288,   -0.046175,  -0.0206965,   0.0499347,  -0.0208962,  -0.0313904,   0.0416372,  0.00897243,    0.106338,-0.000300147,   0.0817097, -0.00190119, -0.00925439,    0.081271,  -0.0107228, -0.00367134,    0.128737,   0.0179671,  -0.0737617,  -0.0229027, -0.00914363,  -0.0316459,   0.0119778,  -0.0315166,  -0.0652427,  -0.0171265,  -0.0339413,   0.0292171,   0.0207734,   0.0325323,   0.0215037, -0.00732529, -0.00769646,  -0.0418846,    0.019922, -0.00796972,  -0.0190777,  -0.0239701, 0.000646718,   0.0217578,  -0.0237352,  -0.0131529,   0.0197802,   0.0190845,  0.00205502,   0.0139563,   0.0040364,   0.0563558,  -0.0144483,  -0.0166972,  -0.0389785, -0.00950586,  -0.0242628, -0.00129123,   0.0307867,   0.0019951,   0.0165959,  0.00933474, -0.00400262,   0.0164251,   0.0164483,   0.0321351,   -0.040692,   0.0419014,    -0.02901,  -0.0355695,  -0.0272621,  -0.0246905,   0.0288386,  -0.0111626,  -0.0153444,  -0.0170948,  0.00372615,  -0.0146016,   0.0212703,  -0.0401455,   0.0272149,   0.0190492,   0.0493866,  0.00653419,     0.01075,  -0.0227508, -0.00143203,  0.00097357, -0.00134327,  0.00210625,  0.00574829,  0.00613916,  0.00019916,   0.0252426,  -0.0100319, -0.00947678, -0.00052204
RF03064#URS0000D69A75_12908/1-73#subopt1,   0.0466927,   0.0961144,  0.00834256,   0.0193614,  0.00974873, -0.00705619, -0.00915252, -0.00452826, -0.00804668,  0.00861016,    0.045958,  -0.0241364, -0.00297422,   -0.033635,  -0.0217286,   0.0962963,   0.0221998,   0.0386186,  -0.0114394,  0.00982452,   0.0361041,  -0.0127432,  -0.0543392,  -0.0163114,    0.040337,   0.0185504,  -0.0354185,   0.0650022,   0.0740593,   -0.122909,   0.0334277,  -0.0283134,   0.0203145,   0.0165087,  -0.0170902,  -0.0696262,  -0.0495578,  -0.0388479,  -0.0546518,     0.00518,  -0.0231058,  -0.0400406,   -0.017748,   0.0260132,    0.040145,   0.0231427,   0.0121026,  0.00184167,  -0.0121121,   0.0179096,   0.0157925,  -0.0307211,   0.0383874, 0.000968663,    0.011573, -0.00017355, -0.00881327,  -0.0224375, -0.00993825,  -0.0208797,  -0.0252857,  -0.0137596,   0.0224658,  -0.0186406,   0.0269295,   0.0150623,   0.0475158,   0.0189038,   0.0119837, -0.00848157,   -0.019069,-0.000629413,   0.0408364, -0.00339979,  -0.0263766,   0.0019759, 0.000888324,  0.00995525,   0.0388788,   0.0217365, 0.000787973,   0.0157416,  -0.0238799,   0.0117089,  -0.0332068,  -0.0138234,  -0.0192861,   0.0147666,  -0.0221337,  0.00123343,  -0.0012236,   0.0457937,  -0.0052101,   0.0132328,  -0.0079989,  0.00176642, -0.00109051,   -0.013455,   0.0126542,  0.00643959,  -0.0167288,  -0.0137192,   0.0163329,   0.0190818, 0.000181095,   0.0169164,-0.000863785, 0.000997388,  0.00398848, -0.00213372,   0.0023853,   0.0236105,  0.00740266, 0.000539435, -0.00727888,  0.00237922, -0.00299316,  -0.0174993
RF03064#URS0000D69A75_12908/1-73#subopt2,  0.0451454,  0.0899368,  0.0139362,  0.0167344,-0.00726887, -0.0028058, -0.0221103, 0.00707629, -0.0804568,  0.0369523,  0.0679247,-0.00661732, -0.0148731,  0.0012816, -0.0291609, 0.00808463, -0.0341372,  0.0521272,  0.0364399, -0.0121118,  0.0673666,  0.0123663,   0.019008, -0.0490042, -0.0446123,  0.0277119,  0.0395116, -0.0323451, 0.00897282, -0.0353853,   0.119931, -0.0386853, -0.0367055, -0.0115125, -0.0556654,  0.0138911, 0.00966553,   0.045258, -0.0466148,  0.0334985,  0.0220299,  0.0117517, -0.0152474,-0.00821371, -0.0501763,  0.0423064,  0.0295329,  0.0338106, -0.0436071,  -0.005869,  -0.116032, -0.0225842, 0.00894806, -0.0370783, 0.00955315,  0.0571341,    0.02195, -0.0158691, -0.0145436,  -0.011288,  0.0195586, 0.00600034, -0.0229157, 0.00448349,  0.0138088,  0.0139076, 0.00447585,  -0.036983,  0.0268856, -0.0237532,  -0.018061, -0.0200508, -0.0470286, -0.0413799,  0.0498002, -0.0564679, -0.0688584, -0.0340706,  0.0980865,  0.0355924,  0.0188351,  0.0137296,-0.00514735, -0.0267671,  0.0093214, -0.0211963, -0.0528401,  0.0445099,  0.0896865,   0.014617, -0.0215443,    0.11555,  0.0104672,  0.0110878, -0.0286243,-0.00614021,  0.0474302, -0.0374189, -0.0792838,  0.0225607, -0.0546635,  0.0819071,  0.0552185,  0.0165224, -0.0218137,  0.0215597, -0.0154364,  0.0215384,-0.00984795, -0.0463734,-0.00699688,   -0.04373,-0.00891999, -0.0275402, -0.0378649,0.000541697,  -0.019126, -0.0681452
RF03064#URS0000D69A75_12908/1-73#subopt3,    0.050042,    0.103226, -0.00076194,   0.0199666,  -0.0194119,  0.00770141,  -0.0267714,   0.0050644,  -0.0277016,    0.016338,   0.0364451,  -0.0241271,  -0.0203504,  -0.0236425,  -0.0408398,    0.091862,   0.0408357,   0.0467313,  -0.0145261,   0.0268102,   0.0373853,  -0.0484599,   0.0567814,   0.0316189,   0.0756314,   0.0607781,  0.00463536,  -0.0360405,  -0.0279405,  -0.0358471,   0.0116888,  -0.0456789,  0.00485014,  -0.0725285,   0.0341774,  -0.0559686,  -0.0331117,   -0.036467,  -0.0185517,  -0.0154712,  -0.0177949,   -0.062506,   0.0629722,   0.0462768,   0.0487551,  -0.0332678,  0.00770421,   0.0274224,   0.0583871,  -0.0540136,   0.0813098,  -0.0656713,  0.00508877,  0.00946682,  -0.0529124,   0.0423786, 0.000734615,  -0.0270947,  -0.0471615,   0.0756964,   0.0992956,  -0.0444687,  -0.0534058,   0.0394919,  -0.0929173,   0.0305083,  -0.0682004, -0.00969218,    0.100042,   0.0350869,    -0.03863,   0.0837147, -0.00675719,   -0.046337,   0.0215629,  -0.0244216,   0.0102537,   -0.193428,   0.0133954,   0.0124155, -0.00522936,  -0.0997443,   0.0322173,   -0.104959,   0.0133139,  0.00234635,  -0.0504436,  0.00329482,   0.0409395,  -0.0352514,    0.115421,   -0.177444,   -0.038133,  -0.0982204, -0.00275832,    0.144758,   0.0568438,  -0.0955059,  -0.0577302,   0.0290413,  -0.0890888,   0.0431018,   0.0808284,   0.0591643,  -0.0651853,   0.0317062, -0.00437779, -0.00229282, -0.00980838,   0.0126946,-0.000825822, -0.00358616,   0.0256627, -0.00626501,   0.0401553,  -0.0136154, -0.00189846,   0.0266584
RF03064#URS0000D69A75_12908/1-73#subopt4,   0.0469579,   0.0902651,    0.011604,   0.0148448,   0.0106184, -0.00519154,   0.0633791,   0.0165752,   0.0286435,  -0.0380483,  -0.0250449, -0.00874572,   0.0126233, -0.00837106,  -0.0154251,    0.033677,  -0.0242365,  -0.0169843,  0.00832905,   0.0127791,   0.0482551,  -0.0165866,  -0.0665988,   -0.025801,   0.0221259,   0.0438862,  -0.0535744,   0.0337095,   0.0759384,  -0.0163755,  0.00591619,   0.0466852,  -0.0191062,    0.075234,   0.0104615,     0.12502,  -0.0371141,  -0.0421737, -0.00696924,  0.00506807,   0.0435563,   0.0144484,   0.0523996,  -0.0814314,  -0.0101079,  -0.0204673,   0.0388502, -0.00877857,  -0.0686125,   -0.088729,   -0.080451,   0.0375398,  0.00119323,  -0.0489565,-0.000375291,   0.0340911,  0.00639406,   0.0202723, -0.00936049,  -0.0255287,   0.0363816,  -0.0341711,  -0.0188797,  -0.0203245,  -0.0516373,  -0.0229257,   -0.074628,   0.0251483,  -0.0105365,   0.0170336,-0.000208365,   0.0585486,  -0.0215175,   0.0148534,  -0.0342381,   0.0130387,   0.0154491, -0.00541254,  -0.0101598,  -0.0547799,   0.0147788,  -0.0359791,   0.0476315,  -0.0125463,  -0.0441171, -0.00667802,  -0.0263977,   0.0103331,  -0.0121808,  -0.0296864,  0.00916399, -0.00460415,   0.0715878,  -0.0445825,   0.0515232,  0.00465108,  0.00780494,   0.0167809,  0.00275254,   -0.047481,   0.0204199, -0.00553507,  0.00170419, -0.00462763,   0.0122629,   -0.016638,   0.0158719, -0.00141738,  0.00264654, -0.00470745, -0.00794499, -0.00487621, -0.00899451,  0.00216264,  -0.0144535, -0.00765309,-0.000848154,  -0.0135098
