 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18
RF02035#JMFQ01072660.1/60993-60873#subopt2,  6.41757,  1.29979, 0.145002,-0.233003, 0.428939, 0.984514,-0.146039, -1.22245, 0.546257,-0.564373,-0.690206, 0.259271,-0.937332, 0.127539, 0.434052, 0.841713, 0.353079,-0.338694
RF02035#JMFQ01072660.1/60993-60873#subopt3,   6.20335,   1.07237,-0.0679667, -0.171791,  0.987297,0.00222361,-0.0235075,  -1.10387, 0.0107943,  -1.22176, -0.609268, -0.125184,  -1.13086,  0.184382,  0.601638,  0.171561, -0.156403,  -0.10998
RF02035#CM002816.1/184096262-184096115#subopt0,  5.62831, -1.74747,  0.94953, -1.25204, -1.10738,   1.2856,  1.12949,-0.428679,-0.237115,-0.309378,-0.573427,-0.832674, -0.32004,-0.162364,  0.17073, 0.659044,-0.682385,-0.265059
RF02035#CM002816.1/184096262-184096115#subopt1,  5.77762, -1.75353,  0.94678, -1.02894,-0.909784, 0.719718, 0.903758, 0.281412,-0.214065,-0.215251,-0.466594, -1.14776,-0.691072,-0.118902,0.0965743, 0.258912,-0.697341,-0.282181
RF02035#CM002816.1/184096262-184096115#subopt2,   6.83101, -0.470971,  0.701668,-0.0899594,  -1.18136,  0.942652, 0.0888045, -0.847715,   0.16196,   1.27543,  0.271899, -0.630211, -0.335583,  0.166855,  0.606502,  0.872434, -0.496241, -0.355801
RF02035#CM002816.1/184096262-184096115#subopt3,   6.16086, -0.743319,-0.0650678,  -2.42379, -0.394964,-0.0387623,   1.05048, 0.0847352,  0.396646,   1.24041,  0.687318, -0.970124, -0.663592,  0.458601, 0.0984477,  0.528092, -0.450098, -0.415544
RF03069#URS0000D67941_12908/1-181#subopt0,   7.9386,-0.834004,-0.633004,  1.78977, -1.56893,-0.387623, -1.10156, 0.509138,  1.05708,-0.554757, -1.70122,-0.612726, 0.405611, 0.985731,  1.37811, -0.42631,   1.0986,  0.34218
RF03069#URS0000D67941_12908/1-181#subopt1,   7.90918,  0.214833,   1.08364,   2.61688,  -0.95194,-0.0530346,  -1.59327,  0.127914,  0.578541, -0.615901,  -1.84926, -0.381661,   1.21029,   1.00468,  0.431902,  -1.27326,  0.757037,-0.0696764
RF03069#URS0000D67941_12908/1-181#subopt2,   7.71099, 0.0271416,    1.2605,   1.87849,  -1.00014,  0.317592,  -1.73965,  0.546346,  0.380541, -0.514875,  -1.89196, -0.404219,  0.742128,   1.05472,  0.827668,  -1.19286,  0.743427,-0.0173982
RF03069#URS0000D67941_12908/1-181#subopt3,  7.65288,0.0194719,  1.19122,  1.87385,-0.834806, 0.428741,  -1.6629, 0.699868, 0.170439,-0.335203, -2.04028,-0.205353, 0.863276, 0.864479, 0.609482,-0.940375, 0.633607,0.0352551
RF03069#URS0000D6AAEC_12908/1-181#subopt0,  7.83776, -0.85714, 0.396046,  2.91888, -1.23523,-0.570057,-0.569649, 0.293995, 0.935947,-0.416908, -1.56636,-0.698815, 0.919144,  1.47995, 0.407446,-0.819947,   1.0604, 0.200441
RF03069#URS0000D6AAEC_12908/1-181#subopt1,   7.54864,  -1.07583,  0.452318,    2.1295,  -1.10933,-0.0763895, -0.649139,    0.8727,  0.500156,-0.0882876,  -1.75407, -0.517502,  0.557265,   1.32827,  0.608677, -0.479771,  0.910865,  0.304628
RF03069#URS0000D6AAEC_12908/1-181#subopt2,    8.167, -0.58132,0.0101859,  1.86364, -1.08211, 0.167279,-0.287138,  1.04261, 0.315899,-0.239311,  -1.2039,-0.576598, 0.225096,  1.52393, 0.855978,   -1.009,   1.5302, 0.196052
RF03069#URS0000D6AAEC_12908/1-181#subopt3,  7.59535, -1.03164,  0.51142,  2.09514, -1.28905,  -0.2643,-0.756797, 0.717618, 0.632344,-0.185218,  -1.5556,-0.633896, 0.410076,  1.46714, 0.792769,-0.668089,   1.0055, 0.182574
RF03069#URS0000D6CA86_12908/1-179#subopt0,  8.36397,  0.20623, 0.776789,  1.99106,-0.634455, 0.343831,  1.59435,  1.93194, 0.627516, -1.17383,-0.966251, 0.316138,0.0214997,  1.63469,-0.406876, 0.245981,-0.634685, 0.451949
RF03069#URS0000D6CA86_12908/1-179#subopt1,  8.09624,  1.12656,  1.46926,  1.60583,0.0585482, 0.654943, 0.850629,  1.48086, 0.545845, -1.12675, -1.31603, 0.885195, 0.295968,  1.74004,-0.927976,-0.962613,-0.749669, 0.290564
RF03069#URS0000D6CA86_12908/1-179#subopt2,  8.19378,  1.38238, 0.937455,  1.00277,0.0819466, 0.627469, 0.543727,  2.16656, 0.768367, -1.00599,-0.647993, 0.710835,  0.42564,  1.47725,-0.744293, -1.12351,-0.548099, 0.445488
RF03069#URS0000D6CA86_12908/1-179#subopt3,  8.51441,  1.63366,  1.23452,  1.51595,0.0975694, 0.731335, 0.739073,   1.4363, 0.325595,-0.921755, -0.78514, 0.508195, 0.898236,  1.50173,-0.983087, -0.83585,-0.896382, 0.446113
RF03069#URS0000D68963_12908/1-179#subopt0,   7.98471, -0.305034,  0.859268,   1.77186,  0.507931, -0.987488,   1.45078,   3.64105,  0.929951, -0.800318,  -0.30867,-0.0208688,  0.276587,  0.136082,  0.303504, 0.0864615, -0.592076,-0.0515244
RF03069#URS0000D68963_12908/1-179#subopt1,  7.95129,-0.259242, 0.674463,  1.93606, 0.436567,-0.520489,  1.04713,  3.73082,  0.73827, -1.21193,-0.338956, 0.426848, 0.496528, 0.621287, 0.163477, 0.258988,-0.318206,-0.104749
RF03069#URS0000D68963_12908/1-179#subopt2,    8.38453, -0.0180334,    1.25756,    2.18033,   0.550352,  -0.801016,    1.75567,    2.76984,   0.466362,  -0.786562,  -0.417123,  -0.221822,   0.704298,   0.195578, -0.0195999,   0.520546,  -0.975245,-0.00908269
RF03069#URS0000D68963_12908/1-179#subopt3,   8.34016, 0.0234389,   1.06531,   2.34463,  0.460704, -0.319803,   1.35329,   2.84551,  0.260117,  -1.20689, -0.454857,  0.241691,  0.946958,  0.674287, -0.150003,  0.693897, -0.700699,-0.0657754
RF03069#URS0000D68963_1262911/1-179#subopt0,   7.98471, -0.305034,  0.859268,   1.77186,  0.507931, -0.987488,   1.45078,   3.64105,  0.929951, -0.800318,  -0.30867,-0.0208688,  0.276587,  0.136082,  0.303504, 0.0864615, -0.592076,-0.0515244
RF03069#URS0000D68963_1262911/1-179#subopt1,  7.95129,-0.259242, 0.674463,  1.93606, 0.436567,-0.520489,  1.04713,  3.73082,  0.73827, -1.21193,-0.338956, 0.426848, 0.496528, 0.621287, 0.163477, 0.258988,-0.318206,-0.104749
RF03069#URS0000D68963_1262911/1-179#subopt2,    8.38453, -0.0180334,    1.25756,    2.18033,   0.550352,  -0.801016,    1.75567,    2.76984,   0.466362,  -0.786562,  -0.417123,  -0.221822,   0.704298,   0.195578, -0.0195999,   0.520546,  -0.975245,-0.00908269
RF03069#URS0000D68963_1262911/1-179#subopt3,   8.34016, 0.0234389,   1.06531,   2.34463,  0.460704, -0.319803,   1.35329,   2.84551,  0.260117,  -1.20689, -0.454857,  0.241691,  0.946958,  0.674287, -0.150003,  0.693897, -0.700699,-0.0657754
RF02969#JYHN01000092.1/137006-137114#subopt0,   4.95036,  -2.50339,   1.95769,  0.113339,  -1.09673,  0.800137, -0.335948,    1.0325, -0.679719, -0.160857, -0.291376,0.00825129,  0.774833,  -0.20376, -0.313109,  0.142639, -0.330627,  0.296632
RF02969#JYHN01000092.1/137006-137114#subopt1,     4.94251,    -2.45581,     1.84847,   -0.114449,    -1.34091,-0.000316992,    0.196714,  -0.0950305,   -0.189328, -0.00199159,    -1.04176,  -0.0324921,    0.198646,   0.0691666,     0.67051,   -0.203464,   -0.354882,    0.539612
RF02969#JYHN01000092.1/137006-137114#subopt2,    4.9627,  -2.35696,   2.09852, 0.0489111,   -1.5413,  0.725972,0.00759137,  0.610992, -0.334506,  0.583029, -0.295326,  0.125039,  0.882085, 0.0930105, -0.150906, -0.225943, -0.237982,  0.743314
RF02969#JYHN01000092.1/137006-137114#subopt3,  4.98572, -2.35037,  1.93632, 0.338156, -1.22166,  0.20546,-0.294429,  1.41962,-0.113677,  1.03843,-0.208409,-0.423447, 0.489266,-0.010047,-0.116378,-0.630818,-0.238849,  0.63534
RF02969#URS0000D6A288_12908/1-113#subopt0,  6.09247, 0.273015, 0.862791, 0.868949,-0.365355, 0.522263,-0.864832, 0.383863, -1.44705,   0.5414, 0.553476,  0.15661,  1.50028,-0.662608,-0.294408, -1.28559, 0.816534, 0.844278
RF02969#URS0000D6A288_12908/1-113#subopt1,  6.14626, 0.244395, 0.915149, 0.884968, 0.230862,   0.1542,-0.740752, 0.768918, -1.57386,0.0955562, 0.460209,-0.106681, 0.806049,-0.441465,-0.765726, -1.14259, 0.732833, 0.765618
RF02969#URS0000D6A288_12908/1-113#subopt2,  5.31688,-0.433285,  1.32465,  1.09346,-0.283915,  1.33706, -1.42009,  1.39511, -1.41245,-0.511192,0.0878314, 0.230809,  1.11838,-0.317999,-0.211319, -1.12013,-0.113313,0.0931372
RF02969#URS0000D6A288_12908/1-113#subopt3,   5.37127, -0.275967,   1.51683,   1.00832, -0.799244,   1.23058,  -1.03805,  0.936872,  -1.02095,  0.372785,  0.130911,  0.310359,   1.29691,-0.0713842, 0.0761448,  -1.57133,-0.0289338,  0.592995
RF02969#URS0000D6BA7E_997894/1-109#subopt0,  5.18226, -1.39601, 0.364843,    1.583,-0.781447, 0.884932,-0.202187,  1.57903,-0.721832,-0.273281, 0.412012,-0.255938,  1.20443,-0.799936, 0.349686,-0.347961,-0.251608, 0.697187
RF02969#URS0000D6BA7E_997894/1-109#subopt1,   5.2229, -1.29719, 0.214663,   1.4116, -1.11044, 0.181044,  0.13781, 0.470627,-0.196879,-0.156629,-0.164824,-0.213859, 0.657154,-0.464289,  1.35977,-0.684758,-0.274808, 0.919203
RF02969#URS0000D6BA7E_997894/1-109#subopt2,  5.19459, -1.24958, 0.505677,  1.51856, -1.22601, 0.810769, 0.141351,  1.15753,-0.376618, 0.470603, 0.408061,-0.139148,  1.31168,-0.503165, 0.511889,-0.716542,-0.158963,  1.14386
RF02969#URS0000D6BA7E_997894/1-109#subopt3,   5.26944,  -1.09314,  0.714065,   1.24216,  -1.03246,   1.10922,  0.384705,  0.566859, -0.127949,  0.453111,  0.536426,-0.0493942,   1.24713, -0.412243,   0.37831, -0.102234,  -0.18198,   1.13553
RF02969#URS0000D67FD8_12908/1-119#subopt0,  6.28607, 0.295041, 0.448079,  0.58762, 0.202057,  0.26385, -1.13011, 0.847459, -0.40121,-0.279275,-0.303405,-0.454259,-0.150698, 0.284797, 0.121692, -1.17751, 0.441646,  1.02693
RF02969#URS0000D67FD8_12908/1-119#subopt1,   6.33353,  0.308461,   0.60176,  0.319419,-0.0424218,  0.744095, -0.854495,  0.324687, -0.713485, -0.499013,  -0.27446, -0.262883, 0.0569879,  0.434067,  0.105669, -0.748393,  0.356773,   1.15567
RF02969#URS0000D67FD8_12908/1-119#subopt2,   5.94306, -0.400908, -0.579971,   1.33474, -0.749528,  0.262326, -0.127244,   1.17663, -0.123743, -0.310835, -0.154726, -0.194467,  0.224698, -0.285691,  0.219512,-0.0869425, -0.466239,   1.05131
RF02969#URS0000D67FD8_12908/1-119#subopt3,   6.3315, -1.01024, -0.61952, 0.282763, -1.36734, -0.72984, -1.45378, 0.575741, 0.614169, -1.04257,-0.637062, 0.195653,-0.279369,0.0647446, 0.596123,-0.159416, 0.310806,  1.09922
RF02969#URS0000D68211_566550/1-202#subopt0,   7.3574,-0.896002,  1.12169, 0.167267, -1.14441, 0.893502, 0.111992, 0.368087,-0.372432,    1.148, 0.935764, -0.17685, 0.380462,-0.854586,-0.997253,-0.409976, 0.931725,  1.35524
RF02969#URS0000D68211_566550/1-202#subopt1,  7.39563, -0.98302,  1.13814, 0.180975,-0.681396, 0.614362, 0.230321, 0.688153,-0.650099, 0.701246, 0.792695,-0.385304,0.0251978,-0.713796, -1.29327,-0.398497, 0.776695,  1.46254
RF02969#URS0000D68211_566550/1-202#subopt2,  7.35864, -1.05753, 0.941662,  0.23176,-0.665292, 0.998205,-0.257979, 0.791121,-0.724865, 0.324708, 0.899115,-0.326155, 0.255854, -1.13635, -1.21655,0.0340688,  0.80769, 0.967013
RF02969#URS0000D68211_566550/1-202#subopt3,   7.3499,-0.898361,  1.08557, 0.155105, -1.08547, 0.940629,0.0881711, 0.326829,-0.302022,  1.13532, 0.898904,-0.200384, 0.365289,-0.842316, -1.03502,  -0.2937, 0.923279,  1.39894
RF03012#URS0000D67564_12908/1-53#subopt0,  4.56556, 0.978559,-0.689256,  1.23334,  1.52994, 0.632776, 0.657813, -1.14378,-0.116715, 0.243851,-0.888241,-0.405359,-0.214925, 0.138603, 0.181065, 0.208768,-0.218898, -0.20717
RF03012#URS0000D67564_12908/1-53#subopt1,  5.02498,  1.09861,-0.416455,  1.74485,  1.37381, 0.725761, 0.831776, -1.23384,-0.226051, 0.791139, -1.18927,-0.329862,-0.258513, 0.233454,-0.192629, 0.308439,0.0381416, -0.38887
RF03012#URS0000D67564_12908/1-53#subopt2,   3.26315,-0.0313543,  -0.32122,    0.4999,   1.68009,-0.0227853,   0.34642,-0.0146995,  0.314919,  0.722679,  0.509622, -0.279916,    0.6482, 0.0606402,  0.403043, -0.204303, -0.183167, 0.0127882
RF03012#URS0000D67564_12908/1-53#subopt3,   3.22157, 0.0392761, -0.341324,  0.639146,   1.49609, -0.103303,  0.767974, 0.0481663,  0.238132,  0.519046, 0.0892357, 0.0727238,  0.763826,  0.866218, 0.0508459, -0.379394,-0.0656793, -0.051932
RF03012#URS0000D68259_12908/1-53#subopt0,   3.26315,-0.0313543,  -0.32122,    0.4999,   1.68009,-0.0227853,   0.34642,-0.0146995,  0.314919,  0.722679,  0.509622, -0.279916,    0.6482, 0.0606402,  0.403043, -0.204303, -0.183167, 0.0127882
RF03012#URS0000D68259_12908/1-53#subopt1,   3.22157, 0.0392761, -0.341324,  0.639146,   1.49609, -0.103303,  0.767974, 0.0481663,  0.238132,  0.519046, 0.0892357, 0.0727238,  0.763826,  0.866218, 0.0508459, -0.379394,-0.0656793, -0.051932
RF03012#URS0000D68259_12908/1-53#subopt2,  2.87589, -1.19198,  1.22904, -1.12021, 0.547908,-0.141536,-0.513031, 0.231274, 0.186572,  0.97815,-0.684509, 0.117836, 0.583456, 0.781063,-0.357199,-0.608612,-0.401259,-0.428157
RF03012#URS0000D68259_12908/1-53#subopt3,   2.46716, -0.261541, -0.399048, -0.721575,   1.32778,-0.0393193,  0.207613,  0.515273,  0.826165,  0.458044,  0.691144,  0.320101,   0.40526, -0.207335,  0.502551, -0.525684, -0.283328, -0.296049
RF03012#URS0000D6CA07_12908/1-53#subopt0,  4.10153,-0.982786, -2.15474,-0.805083,-0.582572,-0.780564, -1.02092,-0.658565, 0.933246, 0.389314,-0.109836, 0.381728, 0.645419, 0.257494, 0.533216, 0.229928,-0.297102,0.0577936
RF03012#URS0000D6CA07_12908/1-53#subopt1,  4.05615,-0.918496, -2.20246,-0.695089,-0.777595,-0.794088,-0.653558,-0.653034, 0.845368, 0.226116, -0.50231, 0.691298,  0.70261,  1.02415, 0.212159,0.0490586,-0.137412,0.0835925
RF03012#URS0000D6CA07_12908/1-53#subopt2,   3.5599, -1.52674,  -1.5089,-0.500551,-0.672851,-0.225418, -0.90819,-0.293545, 0.754394, 0.194336, 0.212518, 0.677274,-0.284164,-0.424209,  0.63784,0.0595607, -0.56544,0.0529313
RF03012#URS0000D6CA07_12908/1-53#subopt3,  3.51452, -1.46245, -1.55662, -0.39056,-0.867869,-0.238942, -0.54083,-0.288012, 0.666518,0.0311401,-0.179956, 0.986841,-0.226973,  0.34245, 0.316781,-0.121307,-0.405751,0.0787288
RF03012#URS0000D6AD3E_12908/1-53#subopt0,   4.17809,  -1.07495,  -1.98673, -0.565042, -0.907784, -0.439025,-0.0201406, -0.145896,  0.813061,  0.748164, -0.622875,  0.806577,  0.973603,  0.371113, -0.493185,  0.244595, -0.190771,-0.0141701
RF03012#URS0000D6AD3E_12908/1-53#subopt1,    4.2291,  -1.15972,  -1.98818, -0.804378, -0.632954, -0.194231, -0.180331, -0.193514,   1.21428,-0.0267099,  0.105945,  0.730299,  0.114137, -0.250079,   1.17413, 0.0729552, -0.247072,-0.0855034
RF03012#URS0000D6AD3E_12908/1-53#subopt2,   4.18362,  -1.09692,  -2.02978, -0.690521, -0.832342, -0.203759,  0.179416, -0.162123,   1.13404, -0.195186, -0.324447,   1.06251,  0.185819,  0.537289,  0.845314,  -0.11024,-0.0230815,-0.0876018
RF03012#URS0000D6AD3E_12908/1-53#subopt3,   4.08089, -0.905118,  -1.96949, -0.766607, -0.542867, -0.482519, 0.0821717, -0.247083,  0.895307,  0.158887, -0.380792,   0.93062,  0.777537,   0.95394,  0.364903, -0.337754,-0.0582241,-0.0569795
RF03012#URS0000D6924D_12908/1-53#subopt0,  4.79468,  1.45577,  -2.4674, -1.16363,-0.211342, 0.196606,-0.784357,-0.990968,-0.192069, 0.650346,-0.473082, 0.647849, 0.565249, 0.439191, -1.41648, 0.299188,  0.37933, -1.63703
RF03012#URS0000D6924D_12908/1-53#subopt1,  4.83044,  1.43613, -2.52558, -1.13679,-0.177308, 0.456799, -0.82744, -0.87346,0.0138415, 0.541497,-0.965539, 0.928831,0.0606377,   0.3126, -1.07589, 0.310415,  0.48923, -1.31641
RF03012#URS0000D6924D_12908/1-53#subopt2,   4.37199,   1.31797,  -2.53611, -0.885936, 0.0784002, -0.464103,  -1.48928,  -0.52418, 0.0249754,  0.636053,-0.0620397, 0.0948083,-0.0780657,   1.06639,  -0.18733,  -0.33077,-0.0445867,  -1.27375
RF03012#URS0000D6924D_12908/1-53#subopt3,   4.41548,   1.38022,  -2.18884,  -1.16422,  -0.39807,  0.581658, -0.760566, -0.800531, -0.230553,  0.648621, -0.544756,  0.685458,  0.474869,  0.483001, -0.940619,  0.208503,-0.0410961,  -1.27219
RF03086#MERK01000111.1/15947-15994#subopt0,   2.66994,  -2.50692,-0.0722059, -0.469189, -0.353009,  0.515406,  0.684383, -0.317649, -0.907375, 0.0428746,  0.078797,  0.185515, -0.441955, -0.421461, -0.755807,  0.226549, -0.340313, 0.0325901
RF03086#URS0000D6C6FD_12908/1-48#subopt0,  3.63447, -1.58248,-0.673825,-0.851351,-0.298863, 0.912555, 0.483475, 0.137226, 0.730576, 0.285473, 0.726504, 0.450384,-0.428245,-0.222214,-0.794785, 0.346729,-0.573784,-0.270642
RF03086#URS0000D6C6FD_12908/1-48#subopt1,   3.52837,  -1.63672, -0.664759,  -1.11632, -0.365652,    0.9668,   1.15787,  -0.56835,  0.638306,-0.0713073, -0.267484,  0.815905, -0.411751, -0.610139, -0.687322,  0.491473, -0.612589, -0.316273
RF03086#URS0000D6C6FD_12908/1-48#subopt2,   2.66994,  -2.50692,-0.0722059, -0.469189, -0.353009,  0.515406,  0.684383, -0.317649, -0.907375, 0.0428746,  0.078797,  0.185515, -0.441955, -0.421461, -0.755807,  0.226549, -0.340313, 0.0325901
RF03086#URS0000D6C6FD_12908/1-48#subopt3,    2.57724,   -2.28601,   0.219957,  -0.735594,  -0.397196,   0.723592,   0.801345,  -0.658929,-0.00945299,   0.231101,-0.00624023,    0.29049,  -0.239307,  -0.258221,  -0.845638,    0.72624,  -0.713057,  -0.327358
RF03086#MERH01000121.1/1152-1105#subopt0,   2.66994,  -2.50692,-0.0722059, -0.469189, -0.353009,  0.515406,  0.684383, -0.317649, -0.907375, 0.0428746,  0.078797,  0.185515, -0.441955, -0.421461, -0.755807,  0.226549, -0.340313, 0.0325901
RF03086#MERH01000121.1/1152-1105#subopt1,    2.57724,   -2.28601,   0.219957,  -0.735594,  -0.397196,   0.723592,   0.801345,  -0.658929,-0.00945299,   0.231101,-0.00624023,    0.29049,  -0.239307,  -0.258221,  -0.845638,    0.72624,  -0.713057,  -0.327358
RF03086#URS0000D6831A_12908/1-48#subopt0,   2.56783,  -2.36615, -0.131372,  -0.33994, -0.219735,0.00378819,  0.606012, -0.494135, -0.705421, -0.163295,  0.383014,  0.581856, -0.296753,-0.0493149, -0.340573, -0.030372, -0.721136,  0.439757
RF03086#URS0000D6831A_12908/1-48#subopt1,  3.55922, -1.90737, -1.16389,-0.759984,-0.402463,-0.856381, 0.515355,-0.972726,-0.479891,-0.264017, 0.357543,0.0844744, 0.469883, 0.626368,-0.302373,  0.13926,-0.247088, 0.470295
RF03086#URS0000D6831A_12908/1-48#subopt2,    3.72252,   -1.82537,   -1.07789,  -0.714698,  -0.474873,  -0.198189,   0.723512,  -0.279043,  -0.168989,-0.00687285,  -0.884344,   0.521971, -0.0370271, -0.0628278,  -0.422137,    0.21399, -0.0774471,   0.727268
RF03086#URS0000D6831A_12908/1-48#subopt3,  3.63213, -1.59857,-0.805622,-0.967228,-0.556216,0.0429973, 0.891356,-0.678103, 0.832798, 0.193161,-0.935899, 0.608172,  0.15408,0.0808831,-0.552043, 0.755593,-0.454864, 0.400301
RF03086#FSRD01000001.1/6859891-6859939#subopt0,    2.62767,   -2.31774,   0.110905,  -0.640033,  -0.217444,   0.708255,   0.882164,  -0.737326,  -0.378505,    0.37573,   0.215589,    0.32085,  -0.493031,  -0.435856,  -0.632041,   0.662602,   -0.31588,-0.00361676
RF03086#FSRD01000001.1/6859891-6859939#subopt1,   2.65752,   -2.4558,-0.0500592, -0.399637, -0.367514,  0.502964,  0.714331, -0.287575, -0.793645, 0.0503545, 0.0875398,  0.188719, -0.405799, -0.413488, -0.616383,  0.146463, -0.300135,0.00760391
RF03086#FSRD01000001.1/6859891-6859939#subopt2,    3.37409,   -2.36153,   0.263018,   0.488855,  -0.337757, -0.0125338,   0.614311,  -0.717652,  -0.932166, -0.0499022, -0.0343351,  -0.279226,-0.00784187,  -0.135569,  -0.265343,   0.170582,  -0.299787, -0.0883808
RF03086#FSRD01000001.1/6859891-6859939#subopt3,   3.42778,  -2.24505,  0.380117,  0.769465, -0.145926,   0.16966,  0.689392, -0.632536, -0.866116, 0.0755074, 0.0148435,-0.0295178,  0.341677,  -0.35187, -0.518032,  0.572102, -0.182996, 0.0019473
RF03032#URS0000D6BDAD_12908/1-71#subopt0,   3.93277,  -2.62441,  0.812552,  -1.24686, -0.261837, -0.386366, -0.153058,-0.0285468,   0.57085,    1.0492, -0.231457,   -1.4318,  -1.44774,  0.170771,   1.09891, -0.651277,0.00940828, -0.177043
RF03032#URS0000D6BDAD_12908/1-71#subopt1,   3.92795,  -2.61898,  0.831734,  -1.21349, -0.254793, -0.340355, -0.207003,-0.0714955,  0.646253,   1.03063, -0.175144,  -1.34921,   -1.4808,  0.279012,   1.10606, -0.612265,  0.104167, -0.187421
RF03032#URS0000D6BDAD_12908/1-71#subopt2,   4.17036,  -1.72238, -0.412837,  -1.29656,0.00664552,   -1.0651,-0.0462032,  0.067561,  0.508231,   1.22249,-0.0447655,  -1.73184, 0.0345398,  0.885509,  0.538913, -0.155503,  0.674666,-0.0441516
RF03032#URS0000D6BDAD_12908/1-71#subopt3,   4.29397,  -1.97926, -0.278603,   -1.2297,-0.0279976, -0.300582,  0.631469,  0.660348,  0.934795,  0.675225,  -0.14707,   -1.3811, -0.828382,  0.410013,   1.37217, -0.215921,  0.907886, -0.185021
RF03032#URS0000D6BDAD_1125977/1-71#subopt0,   3.93277,  -2.62441,  0.812552,  -1.24686, -0.261837, -0.386366, -0.153058,-0.0285468,   0.57085,    1.0492, -0.231457,   -1.4318,  -1.44774,  0.170771,   1.09891, -0.651277,0.00940828, -0.177043
RF03032#URS0000D6BDAD_1125977/1-71#subopt1,   3.92795,  -2.61898,  0.831734,  -1.21349, -0.254793, -0.340355, -0.207003,-0.0714955,  0.646253,   1.03063, -0.175144,  -1.34921,   -1.4808,  0.279012,   1.10606, -0.612265,  0.104167, -0.187421
RF03032#URS0000D6BDAD_1125977/1-71#subopt2,   4.17036,  -1.72238, -0.412837,  -1.29656,0.00664552,   -1.0651,-0.0462032,  0.067561,  0.508231,   1.22249,-0.0447655,  -1.73184, 0.0345398,  0.885509,  0.538913, -0.155503,  0.674666,-0.0441516
RF03032#URS0000D6BDAD_1125977/1-71#subopt3,   4.29397,  -1.97926, -0.278603,   -1.2297,-0.0279976, -0.300582,  0.631469,  0.660348,  0.934795,  0.675225,  -0.14707,   -1.3811, -0.828382,  0.410013,   1.37217, -0.215921,  0.907886, -0.185021
RF03032#URS0000D6B2A9_12908/1-71#subopt0,   4.33606,  -1.74996, -0.670341, -0.954982, -0.963223,-0.0636596, -0.764901,  0.323888,   1.17619,  0.658366, -0.226295, -0.959279, -0.280017,  0.835555,   1.00759, 0.0538693,  0.764391, -0.193386
RF03032#URS0000D678D1_463794/1-71#subopt0,   3.93277,  -2.62441,  0.812552,  -1.24686, -0.261837, -0.386366, -0.153058,-0.0285468,   0.57085,    1.0492, -0.231457,   -1.4318,  -1.44774,  0.170771,   1.09891, -0.651277,0.00940828, -0.177043
RF03032#URS0000D678D1_463794/1-71#subopt1,    3.93297,   -2.59371,   0.839278,   -1.26211,  -0.259995,  -0.353539,  -0.133005, -0.0978428,   0.555193,    1.01725,  -0.184182,    -1.3733,   -1.42633,   0.187189,    1.09632,  -0.614502,-0.00463632,  -0.205745
