 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18
RF03054#URS0000D66936_595537/1-68#subopt3,   3.59871, -0.536094,  -1.52205, -0.804141,  0.715756,   0.92458,  -1.01209,  -0.47758,  -0.50458,-0.0997072,0.00804417,   1.01533, -0.741397,   1.00348,  -1.47443, -0.347517,  0.414083,   1.01539
RF03054#URS0000D66936_595537/1-68#subopt4,   3.59871, -0.536094,  -1.52205, -0.804141,  0.715756,   0.92458,  -1.01209,  -0.47758,  -0.50458,-0.0997072,0.00804417,   1.01533, -0.741397,   1.00348,  -1.47443, -0.347517,  0.414083,   1.01539
RF03131#ANFO01000012.1/25823-25848#subopt0,   2.65004,  0.442277, -0.929781, -0.457651,    0.9238,-0.0805425, -0.165405,   0.16177,  0.135428,  -1.02119, -0.945528,  0.415936, -0.519103, 0.0865002,-0.0392077,  0.143227, -0.745168,  0.842443
RF03131#AP008232.1/2686948-2686973#subopt0,   2.65004,  0.442277, -0.929781, -0.457651,    0.9238,-0.0805425, -0.165405,   0.16177,  0.135428,  -1.02119, -0.945528,  0.415936, -0.519103, 0.0865002,-0.0392077,  0.143227, -0.745168,  0.842443
RF03131#BBMZ01000007.1/214689-214664#subopt0,   2.65004,  0.442277, -0.929781, -0.457651,    0.9238,-0.0805425, -0.165405,   0.16177,  0.135428,  -1.02119, -0.945528,  0.415936, -0.519103, 0.0865002,-0.0392077,  0.143227, -0.745168,  0.842443
RF03131#BX470251.1/3405528-3405553#subopt0,   2.65004,  0.442277, -0.929781, -0.457651,    0.9238,-0.0805425, -0.165405,   0.16177,  0.135428,  -1.02119, -0.945528,  0.415936, -0.519103, 0.0865002,-0.0392077,  0.143227, -0.745168,  0.842443
RF03131#BX950851.1/3086915-3086940#subopt0,   2.65004,  0.442277, -0.929781, -0.457651,    0.9238,-0.0805425, -0.165405,   0.16177,  0.135428,  -1.02119, -0.945528,  0.415936, -0.519103, 0.0865002,-0.0392077,  0.143227, -0.745168,  0.842443
RF03135#URS0001A24445_12908/1-100#subopt0,   4.92188,  0.119342, -0.305727,  -2.00603,   2.14378, -0.688896, -0.641661, -0.218228,-0.0989862,   1.91469,  0.438053,  0.012859,  0.345814, -0.454903, -0.659631,  0.201413, -0.668801, -0.354362
RF03135#URS0001A24445_12908/1-100#subopt1,  4.86135,0.0877248,-0.198763, -2.04932,  1.44226,-0.369679, -1.01676, 0.502675,-0.143508,  1.74284,  0.37368, 0.332187, 0.162088,-0.199185,-0.390848,-0.242653,-0.807227,-0.731774
RF03135#URS0001A24445_12908/1-100#subopt2,  4.91246, 0.110158,-0.302366, -1.99187,  2.15315,-0.692367,-0.659168,-0.211134,-0.133513,  1.89946, 0.439244,0.0109815, 0.401275,-0.474011,-0.715125, 0.257997,-0.682108, -0.30729
RF03135#URS0001A24445_12908/1-100#subopt3,  4.85192,0.0785405,-0.195403, -2.03515,  1.45163,-0.373153, -1.03427, 0.509768,-0.178033,  1.72761, 0.374871, 0.330311,  0.21755,-0.218291,-0.446342,-0.186068,-0.820532,-0.684702
RF03135#URS0001A24445_12908/1-100#subopt4,  5.61815,-0.442643,-0.386275, -1.07498,  2.02993,-0.986298,-0.371855, 0.382732, 0.265479,  1.58965, 0.320063,-0.607709,-0.145308,-0.578012,-0.197697, 0.130724,-0.182393,-0.657677
RF03135#CP007060.1/2200475-2200574#subopt0,  5.86383,-0.753677,-0.154469,-0.565643,  1.85635, -1.46823,-0.341258, 0.291679,-0.160342,  1.58479,-0.557173,0.0551198, 0.451241,0.0136549, -1.05953,-0.218185,-0.663135, 0.538734
RF03135#CP007060.1/2200475-2200574#subopt1,    5.8963,  -0.65797, -0.150774, -0.664574,   1.72187,  -1.28684,-0.0954037,  0.429995, -0.342886,   1.39835,-0.0806837, -0.337555,  0.516994, -0.291592,  -1.53541, -0.239368, -0.941719,  0.275844
RF03135#CP007060.1/2200475-2200574#subopt2,  5.70989,-0.339949, 0.141286,  0.77826,   2.0256, -1.65709, 0.291205,-0.138343, 0.269534,  1.36378,-0.831309,-0.398697,0.0900637,-0.195933, -1.33321,-0.398001,-0.878104,0.0145773
RF03135#CP007060.1/2200475-2200574#subopt3,    5.7431,  -0.38665,  0.326696,  0.558162,   1.41372,  -1.19037, -0.309093,  0.892906,  0.236514,   1.31851, -0.924629, -0.033256,-0.0396427,-0.0236706, -0.860038,  -0.75052,  -1.01059, -0.580207
RF03135#CP007060.1/2200475-2200574#subopt4,  5.73467, -0.33205, 0.248557, 0.640558,  1.76534, -1.55108, 0.412892,0.0591675,0.0279766,  1.16796,-0.375023,-0.794285, 0.174424,-0.542911,   -1.863,-0.352403,-0.885041,-0.175988
RF03135#URS0001A23BD7_12908/1-100#subopt0,  5.86383,-0.753677,-0.154469,-0.565643,  1.85635, -1.46823,-0.341258, 0.291679,-0.160342,  1.58479,-0.557173,0.0551198, 0.451241,0.0136549, -1.05953,-0.218185,-0.663135, 0.538734
RF03135#URS0001A23BD7_12908/1-100#subopt1,    5.8963,  -0.65797, -0.150774, -0.664574,   1.72187,  -1.28684,-0.0954037,  0.429995, -0.342886,   1.39835,-0.0806837, -0.337555,  0.516994, -0.291592,  -1.53541, -0.239368, -0.941719,  0.275844
RF03135#URS0001A23BD7_12908/1-100#subopt2,  5.70989,-0.339949, 0.141286,  0.77826,   2.0256, -1.65709, 0.291205,-0.138343, 0.269534,  1.36378,-0.831309,-0.398697,0.0900637,-0.195933, -1.33321,-0.398001,-0.878104,0.0145773
RF03135#URS0001A23BD7_12908/1-100#subopt3,    5.7431,  -0.38665,  0.326696,  0.558162,   1.41372,  -1.19037, -0.309093,  0.892906,  0.236514,   1.31851, -0.924629, -0.033256,-0.0396427,-0.0236706, -0.860038,  -0.75052,  -1.01059, -0.580207
RF03135#URS0001A23BD7_12908/1-100#subopt4,  5.73467, -0.33205, 0.248557, 0.640558,  1.76534, -1.55108, 0.412892,0.0591675,0.0279766,  1.16796,-0.375023,-0.794285, 0.174424,-0.542911,   -1.863,-0.352403,-0.885041,-0.175988
RF03135#URS0001A23BD7_751944/1-100#subopt0,  5.86383,-0.753677,-0.154469,-0.565643,  1.85635, -1.46823,-0.341258, 0.291679,-0.160342,  1.58479,-0.557173,0.0551198, 0.451241,0.0136549, -1.05953,-0.218185,-0.663135, 0.538734
RF03135#URS0001A23BD7_751944/1-100#subopt1,    5.8963,  -0.65797, -0.150774, -0.664574,   1.72187,  -1.28684,-0.0954037,  0.429995, -0.342886,   1.39835,-0.0806837, -0.337555,  0.516994, -0.291592,  -1.53541, -0.239368, -0.941719,  0.275844
RF03135#URS0001A23BD7_751944/1-100#subopt2,  5.70989,-0.339949, 0.141286,  0.77826,   2.0256, -1.65709, 0.291205,-0.138343, 0.269534,  1.36378,-0.831309,-0.398697,0.0900637,-0.195933, -1.33321,-0.398001,-0.878104,0.0145773
RF03135#URS0001A23BD7_751944/1-100#subopt3,    5.7431,  -0.38665,  0.326696,  0.558162,   1.41372,  -1.19037, -0.309093,  0.892906,  0.236514,   1.31851, -0.924629, -0.033256,-0.0396427,-0.0236706, -0.860038,  -0.75052,  -1.01059, -0.580207
RF03135#URS0001A23BD7_751944/1-100#subopt4,  5.73467, -0.33205, 0.248557, 0.640558,  1.76534, -1.55108, 0.412892,0.0591675,0.0279766,  1.16796,-0.375023,-0.794285, 0.174424,-0.542911,   -1.863,-0.352403,-0.885041,-0.175988
RF03135#URS0001A2480B_12908/1-100#subopt0,   6.83746,  -1.38728,   0.16791,  0.938932,    1.4246,-0.0282064,  0.184737,    1.1286,  -0.24895,-0.0996521,  0.184643, 0.0187179, -0.312038,  -1.34601,  -0.21718,   1.04455, -0.888683,  -0.13845
RF03135#URS0001A2480B_12908/1-100#subopt1,  6.42383, -1.34309,-0.460861,-0.718521,  2.07617,-0.572792,-0.468289, 0.692358,-0.489055,0.0258875, -0.20258,-0.328904, 0.320696, -1.45214, -1.00511, 0.311395, -1.14819, 0.189553
RF03135#URS0001A2480B_12908/1-100#subopt2,  6.82692,  -1.3525, 0.406464, 0.791688,  2.14471,-0.956889,-0.439452,  1.20365,-0.425084, -0.35632,-0.275183,-0.401207,-0.489123, -1.16443,-0.320726,  0.78928,-0.704619,-0.112382
RF03135#URS0001A2480B_12908/1-100#subopt3,   6.76639,  -1.38412,  0.513427,  0.748402,    1.4432, -0.637679, -0.814565,   1.92456, -0.469605, -0.528168, -0.339551,-0.0818802, -0.672844, -0.908704,-0.0519449,  0.345214, -0.843042, -0.489794
RF03135#URS0001A2480B_12908/1-100#subopt4,   6.79051,  -1.32862,  0.346814,  0.790084,   2.14275, -0.880328, -0.124228,   1.27702, -0.351164, -0.288107,0.00370542, -0.484918, -0.126466,  -1.55212, -0.395875,  0.713683,  -1.04378,  -0.19476
RF03127#URS0001A243B9_12908/1-75#subopt0,   4.06621,   1.64213,  -1.25857,  0.215504, -0.116997,-0.0257472, 0.0159635,   1.05889,  0.962689,  0.204914, -0.253531,  0.261781,  0.615886, -0.498258, -0.369271, 0.0808865,0.00621939, -0.582867
RF03127#URS0001A243B9_12908/1-75#subopt1,   4.71311,   1.27744,  -1.88878,-0.0312213, 0.0501018, -0.731256,   0.32794,  0.955925,  0.664541,  0.307816, -0.304634,  0.266546, -0.290153, -0.305818, 0.0642242,  0.507646, 0.0341921,  -0.71995
RF03127#URS0001A243B9_12908/1-75#subopt2,  3.33461,  2.09212, -1.43503, -0.60674,-0.507238,-0.290527, 0.367716, 0.296835, 0.540983, 0.144084, 0.449376, 0.353419,0.0695001,-0.384186,-0.434674, -0.42414,-0.545703,-0.561638
RF03127#URS0001A243B9_12908/1-75#subopt3,    4.01083,     1.7381,   -2.06777,  -0.853677,  -0.327911,  -0.989183,   0.681804,    0.19702,    0.24409,   0.243764,   0.398464,   0.362472,  -0.841383,   -0.18748,-0.00492094,-0.00264842,  -0.514069,  -0.698792
RF03127#URS0001A243B9_12908/1-75#subopt4,  3.30567,   2.1734, -1.54304,-0.470884,-0.396823,-0.315919, 0.348389, 0.139161, 0.863182,  0.50503,0.0370977, 0.452184, 0.344153,-0.412766,-0.089905, -0.73366,-0.542034,-0.508901
RF03127#FR892111.1/50988-50914#subopt0,   4.09749,   2.08005, -0.836573, -0.825482, -0.921008,  0.701816,  0.678303,  -0.43341,   0.60798,-0.0497641,  0.327806, 0.0822742, -0.225936,-0.0456518, 0.0461161, 0.0319453, -0.863485, -0.349812
RF03127#FR892111.1/50988-50914#subopt1,   4.06458,   2.16776, -0.904273, -0.690246, -0.777119,  0.674936,  0.624532, -0.703663,  0.962515,  0.201356,  -0.23828,  0.233674, 0.0146701,-0.0668217,  0.380967, -0.356413, -0.995324,  -0.35655
RF03127#FR892111.1/50988-50914#subopt2,   4.71148,   1.80307,  -1.53449, -0.936971, -0.610016,-0.0305741,  0.936505, -0.806623,  0.664366,  0.304257, -0.289381,  0.238441, -0.891364,  0.125616,  0.814461,  0.070348,  -0.96735, -0.493631
RF03127#FR892111.1/50988-50914#subopt3,   4.16907,   1.99608, -0.763772, -0.743339, -0.403202,  0.457134,  0.710087, -0.761182,  0.541446,-0.0416591,  0.177432, -0.166736,  0.337993, 0.0370584,  0.517045,  -0.33373, -0.970813, -0.299041
RF03127#FR892111.1/50988-50914#subopt4,  4.81599,  1.63139, -1.39399,-0.990064,-0.236103, -0.24838,  1.02206,-0.864146, 0.243298,0.0612438,  0.12633,-0.161972,-0.568044, 0.229497, 0.950535,0.0930301, -0.94284,-0.436125
RF03127#URS0001A23360_12908/1-75#subopt0,   4.09749,   2.08005, -0.836573, -0.825482, -0.921008,  0.701816,  0.678303,  -0.43341,   0.60798,-0.0497641,  0.327806, 0.0822742, -0.225936,-0.0456518, 0.0461161, 0.0319453, -0.863485, -0.349812
RF03127#URS0001A23360_12908/1-75#subopt1,   4.06458,   2.16776, -0.904273, -0.690246, -0.777119,  0.674936,  0.624532, -0.703663,  0.962515,  0.201356,  -0.23828,  0.233674, 0.0146701,-0.0668217,  0.380967, -0.356413, -0.995324,  -0.35655
RF03127#URS0001A23360_12908/1-75#subopt2,   4.71148,   1.80307,  -1.53449, -0.936971, -0.610016,-0.0305741,  0.936505, -0.806623,  0.664366,  0.304257, -0.289381,  0.238441, -0.891364,  0.125616,  0.814461,  0.070348,  -0.96735, -0.493631
RF03127#URS0001A23360_12908/1-75#subopt3,   4.16907,   1.99608, -0.763772, -0.743339, -0.403202,  0.457134,  0.710087, -0.761182,  0.541446,-0.0416591,  0.177432, -0.166736,  0.337993, 0.0370584,  0.517045,  -0.33373, -0.970813, -0.299041
RF03127#URS0001A23360_12908/1-75#subopt4,  4.81599,  1.63139, -1.39399,-0.990064,-0.236103, -0.24838,  1.02206,-0.864146, 0.243298,0.0612438,  0.12633,-0.161972,-0.568044, 0.229497, 0.950535,0.0930301, -0.94284,-0.436125
RF03127#URS0001A24415_1111130/1-75#subopt0,   4.23716,   1.51192,  -2.01413, -0.551924, -0.284584, -0.340234,   0.75562,-0.0305956,  0.523988,  0.480496,  0.653637,  0.233783,   0.82727, -0.100308,  0.594981,  -1.03546, -0.652153,  0.134595
RF03127#URS0001A24415_1111130/1-75#subopt1,   4.23716,   1.51192,  -2.01413, -0.551924, -0.284584, -0.340234,   0.75562,-0.0305956,  0.523988,  0.480496,  0.653637,  0.233783,   0.82727, -0.100308,  0.594981,  -1.03546, -0.652153,  0.134595
RF03127#URS0001A24415_1111130/1-75#subopt2,   4.17652,   1.31492,  -1.75765, -0.707299, -0.447858, 0.0265994, -0.269415,   0.33969,  0.722622,  0.524271,  0.166086,  0.976188,  0.169643, -0.336067,  0.789025, -0.683443,-0.0438644,  0.113646
RF03127#URS0001A24415_1111130/1-75#subopt3,  4.20236,  1.50835, -1.89128,-0.780528,-0.585729,0.0205826, 0.304018, 0.657091, 0.822903, 0.777993, 0.480859, 0.676543, 0.521314,-0.298471, 0.659837,-0.822734,-0.500062,0.0863978
RF03127#URS0001A24415_1111130/1-75#subopt4,  4.10675,   1.6582, -2.09371,-0.470282,-0.650885,-0.189035,  0.64058,0.0894236, 0.988957, 0.796647, 0.315941, 0.616812, 0.437034,-0.218652, 0.278238, -1.03526,-0.656316,  0.15233
RF03127#URS0001A24415_12908/1-75#subopt0,   4.23716,   1.51192,  -2.01413, -0.551924, -0.284584, -0.340234,   0.75562,-0.0305956,  0.523988,  0.480496,  0.653637,  0.233783,   0.82727, -0.100308,  0.594981,  -1.03546, -0.652153,  0.134595
RF03127#URS0001A24415_12908/1-75#subopt1,   4.23716,   1.51192,  -2.01413, -0.551924, -0.284584, -0.340234,   0.75562,-0.0305956,  0.523988,  0.480496,  0.653637,  0.233783,   0.82727, -0.100308,  0.594981,  -1.03546, -0.652153,  0.134595
RF03127#URS0001A24415_12908/1-75#subopt2,   4.17652,   1.31492,  -1.75765, -0.707299, -0.447858, 0.0265994, -0.269415,   0.33969,  0.722622,  0.524271,  0.166086,  0.976188,  0.169643, -0.336067,  0.789025, -0.683443,-0.0438644,  0.113646
RF03127#URS0001A24415_12908/1-75#subopt3,  4.20236,  1.50835, -1.89128,-0.780528,-0.585729,0.0205826, 0.304018, 0.657091, 0.822903, 0.777993, 0.480859, 0.676543, 0.521314,-0.298471, 0.659837,-0.822734,-0.500062,0.0863978
RF03127#URS0001A24415_12908/1-75#subopt4,  4.10675,   1.6582, -2.09371,-0.470282,-0.650885,-0.189035,  0.64058,0.0894236, 0.988957, 0.796647, 0.315941, 0.616812, 0.437034,-0.218652, 0.278238, -1.03526,-0.656316,  0.15233
RF03000#URS0000D6CE60_12908/1-124#subopt0,   5.86668,  0.975991,   0.20976,  0.395056, -0.734368,  0.710166,  -1.01822, -0.995719,  -1.24817, -0.753228,-0.0847121,-0.0100659,  -1.69533,  0.154798, -0.328979,  0.489118, -0.555566,   1.05394
RF03000#URS0000D6CE60_12908/1-124#subopt1,  5.11123,  1.47776,-0.180419, -1.31427,-0.294652,-0.086542,-0.907803, -1.69646, -1.32065,-0.356453, 0.699594,-0.220847, -1.59597,  0.14852,0.0666609, 0.397879,-0.487778,  1.01408
RF03000#URS0000D6CE60_12908/1-124#subopt2,   6.33751,  0.640803, 0.0605175,   1.05134, -0.996586,  0.577275, -0.668458, -0.375726, -0.806909,  -1.04635,0.00588068, -0.407674,  -2.16507, 0.0695097,  0.356063,  0.222571, -0.358525,  0.925177
RF03000#URS0000D6CE60_12908/1-124#subopt3,   6.31452,  0.688328,-0.0280262,   1.07212, -0.853006,  0.406912, -0.592031, -0.430737, -0.888093,  -1.14579, -0.215747,  -0.35802,  -2.16245,  0.268688,  0.429194,  0.135024, -0.177267,  0.855425
RF03000#URS0000D6CE60_12908/1-124#subopt4,    5.71482,    1.02884,  -0.336207,  -0.406369,  -0.386261,  -0.395066,  -0.580367,   -1.08761,   -0.84761,  -0.796145,   0.690022,  -0.737563,   -2.13937,   0.140658,   0.758834,-0.00535126,  0.0192358,   0.821121
RF03000#URS0000D6B574_12908/1-124#subopt0,  5.12773,  1.68185,-0.173991, -1.54072, 0.643254,-0.552051,-0.965933, -1.75543,-0.873336,-0.484609, 0.887574,-0.770598, -1.11652,-0.287667,-0.306407,  1.16226,-0.885865,  0.63541
RF03000#URS0000D6B574_12908/1-124#subopt1,   5.8594,   1.0697,-0.177949,-0.356526, 0.625151,-0.781686,-0.374223,-0.994867,-0.359682,-0.859824, 0.942053, -1.32614, -1.61032,-0.841104, 0.251132,   1.1926,-0.272288, 0.544025
RF03000#URS0000D6B574_12908/1-124#subopt2,    5.14384,    1.53169,   -0.15945,   -1.42333, -0.0720376,-0.00352006,  -0.626041,   -1.79399,   -1.33679, -0.0987915,   0.914214,  -0.467076,   -1.59977,  -0.421324,  -0.283722,   0.859019,  -0.380599,    1.17775
RF03000#URS0000D6B574_12908/1-124#subopt3,  5.13685,  1.67498,-0.165646, -1.57106, 0.729034, -0.57476,-0.940174,   -1.744,-0.895389,-0.464109, 0.835124, -0.77748, -1.14042,-0.407474,-0.317115,  1.10063,-0.953725, 0.620788
RF03000#URS0000D6B574_12908/1-124#subopt4,    5.1441,   1.69064, -0.279398,  -1.56446,  0.348666, -0.400572,  -1.09467,  -2.11259, -0.402998,-0.0218797,  0.334395, -0.773995, -0.888451, -0.239281, -0.324031,  0.728735, -0.615285,  0.401514
RF03000#URS0000D699FC_12908/1-122#subopt0,   5.21612,   1.65546, -0.241175,   -1.2195, -0.139474,-0.0549882,  -0.55608,  -2.14649, -0.755852,  0.452636,  0.399297, -0.329816,  -1.37205, -0.448448,-0.0487459,  0.482685,  -0.38753,   1.13182
RF03000#URS0000D699FC_12908/1-122#subopt1,   5.15005,   1.44317,-0.0873172,  -1.40788, -0.518504, -0.105024, -0.799794,  -1.59061,  -1.35441, -0.473563,   1.04029, -0.337132,  -1.58384, -0.161855, -0.193718,  0.379636, -0.649468,  0.838394
RF03000#URS0000D699FC_12908/1-122#subopt2,    5.8877,  0.825351, -0.103786, -0.190078, -0.499379, -0.318491,  -0.17981,  -0.86901, -0.809462, -0.912911,   1.12816, -0.854643,  -2.02742, -0.653229,   0.39767,   0.50408,-0.0531174,  0.600152
RF03000#URS0000D699FC_12908/1-122#subopt3,   5.14807,   1.46203, -0.141769,  -1.39964, -0.430448,-0.0964484, -0.726261,  -1.65014,  -1.29345, -0.547726,   1.05268, -0.306001,  -1.55259,  -0.15722, -0.281218,  0.462112, -0.679879,  0.674559
RF03000#URS0000D699FC_12908/1-122#subopt4,   5.15241,   1.50354, -0.242518,   -1.3718, -0.654431,  0.167867, -0.870433,  -1.97052,  -1.01294, -0.105549,  0.417204, -0.304072,   -1.2757,-0.0323543, -0.205645,-0.0105633, -0.425171,  0.350206
RF03000#URS0000D666B2_12908/1-126#subopt0,   5.10613,    1.9783,     0.515,-0.0501255, -0.321034, 0.0522652,  -0.64444,  -1.47419, -0.398768,-0.0135309,  0.217332, -0.542813,  -1.34035, 0.0550371,  0.199005, -0.108165,  -0.61449,   0.84711
RF03000#URS0000D666B2_12908/1-126#subopt1,   5.80285,   1.28684, -0.259818, -0.264174, -0.253526, -0.445119, -0.235109,  -1.50269, -0.264553,-0.0769056,  0.204767, -0.423525,  -1.74306, 0.0406081,  0.633323, -0.178345, -0.261206,  0.904526
RF03000#URS0000D666B2_12908/1-126#subopt2,   5.67896,   1.56886,  0.950956,   1.06117, -0.449181, -0.151758, -0.543491, -0.730497,  0.124124,-0.0108513,  0.570004,  -1.13844,  -1.66742,  0.484103,-0.0341633,-0.0937969, -0.235461,  0.819659
RF03000#URS0000D666B2_12908/1-126#subopt3,    6.2648,  0.935858, -0.169419,  0.810021, -0.215075, -0.549313,  0.420209,  -0.83229,  0.156903, -0.479308,   0.22579,  -0.91883,  -2.04631, -0.401026,   1.17574,-0.0572545,  0.272334,  0.661048
RF03000#URS0000D666B2_12908/1-126#subopt4,   5.80416,     1.304, -0.268144, -0.216183, -0.303586, -0.462534, -0.251074,  -1.53322, -0.228796,-0.0601113,  0.237473, -0.416592,  -1.75233,  0.116664,  0.623103, -0.115585, -0.191176,  0.901484
RF03000#URS0000D669A9_12908/1-120#subopt0,  5.18321,  2.13599, 0.559649,-0.270344,   0.1259, -0.86789,-0.864339, -1.18659,0.0732699,0.0334776, 0.295452, -1.18114,-0.795743, 0.515927, -0.11273, 0.152906, -1.17399, 0.557343
RF03000#URS0000D669A9_12908/1-120#subopt1,   5.08623,   1.94819,  0.714156, -0.338693,  0.287955, -0.433509,  -1.12759,  -1.25803, -0.538384, -0.982471,  0.670476,  -1.10141,  -1.20562, 0.0393314,-0.0113064,  0.420387,  -1.28293,   0.52268
RF03000#URS0000D669A9_12908/1-120#subopt2,    5.67065,    1.45551,   0.676603,   0.689384,   0.222547,  -0.701179,  -0.333804,  -0.457829,-0.00694346,   -1.43108,   0.666102,   -1.66887,   -1.71351,  -0.529345,   0.638007,   0.432486,  -0.663846,   0.414542
RF03000#URS0000D669A9_12908/1-120#subopt3,   5.09124,   1.82377,  0.665897, -0.182726, -0.425059,  0.146304, -0.739927,  -1.36754, -0.918825, -0.691317,  0.761958, -0.759876,  -1.63372, 0.0301133,-0.0654142,  0.261251, -0.740217,  0.915819
RF03000#URS0000D669A9_12908/1-120#subopt4,   5.07615,   2.01165,  0.548877, -0.297565, -0.128173, -0.149119,  -0.89902,  -1.53331, 0.0930223, -0.496548,  0.449909,  -1.14378, -0.653462, -0.186309,-0.0580154,-0.0973868,  -1.41922,  0.170126
RF02035#CP020778.1/1338870-1339010#subopt0,  6.97955, 0.126456,-0.874661,  1.24174,-0.802939, 0.762349, 0.640046, -1.31175,-0.595158, 0.251516,-0.322145,-0.285599,-0.736403, -1.77642,-0.249714,-0.675281,-0.681003,-0.715323
RF02035#CP020778.1/1338870-1339010#subopt1,  6.94367, 0.193516,-0.880687,   1.2365,-0.882662, 0.704812,  0.30708, -1.31041,-0.775655, 0.236993,-0.350953,-0.046912,-0.548931, -1.26494,0.0882042, -1.18002,-0.629807,-0.338831
RF02035#CP020778.1/1338870-1339010#subopt2,  6.89603, 0.231391, -1.03234,  1.30799, -0.85738, 0.701878, 0.295908, -1.49114, -0.26109, 0.607455,-0.773457,0.0469323,-0.122173, -1.19379, 0.384126, -1.32608,-0.391143,-0.197155
RF02035#CP020778.1/1338870-1339010#subopt3,  6.87363, 0.228743, -1.41598,-0.353334,-0.629702,-0.556359, 0.532066, -1.78547,-0.182797, 0.123286, 0.430271,-0.108782, -1.35904,-0.861991, 0.709382, -1.08325, -1.18963,-0.488353
RF02035#CP020778.1/1338870-1339010#subopt4,  6.82503, 0.174601, -1.04161,  1.30647, -1.06955,  0.52828, 0.824575,-0.529136,-0.393537,-0.473104,-0.787071,-0.585105,-0.446014, -1.61973,-0.190576,-0.811745, -0.88943,-0.907846
RF02035#NHLW01000073.1/8554-8694#subopt0,  7.82952, -1.08135, -1.22009, 0.436467, -1.25872,   1.2577,-0.535126,  0.16354, -1.45449,-0.434001,  1.13276,-0.362658, -1.13642,  -1.0043, 0.961902,-0.456386,-0.297044,-0.764914
RF02035#NHLW01000073.1/8554-8694#subopt1,   7.90141,  -1.00141,  -1.29334,  0.567859,   -1.3786,   1.25628, -0.529956,-0.0939345, -0.919626,  0.109091,    0.5922, -0.351079, -0.739523, -0.937012,   1.12778, -0.789127, -0.274137, -0.687937
RF02035#NHLW01000073.1/8554-8694#subopt2,   7.76727,  -1.26923,  -1.85861, -0.563449,  -1.33154,   1.32306, -0.613493,-0.0660861,  -1.28858, -0.434952,   1.10534, -0.187002,  -0.94869,   -1.0233,  0.473222, -0.557852, -0.236692, -0.481032
RF02035#NHLW01000073.1/8554-8694#subopt3,   7.8395, -1.06458, -1.23433, 0.449983, -1.22938,  1.28651,-0.632424,  0.25057, -1.50448,-0.471213,  1.03757,-0.413479, -1.06274, -1.09927, 0.966854,-0.357757,-0.290116,-0.758971
